model,feature,choice,rt,true_value,recalled_value,game_number
feature,Green,1,2,2,0.0,4
feature,Animal,1,2,2,1.6359523514627574,1
feature,Scene,0,2,-3,-4.975954831147768,1
feature,Food,1,2,2,2.350231945690867,1
feature,Yellow,0,2,-1,-2.178416391972636,7
feature,Red,1,2,2,0.9220236237501973,7
feature,Blue,0,2,-1,0.0,7
feature,Blue,1,2,1,0.0,8
feature,Red,0,2,-2,-2.0310385717040473,8
feature,Yellow,0,2,-1,0.0,8
feature,Object,0,2,-2,0.2305812386153887,3
feature,Animal,1,2,1,0.0,3
feature,Scene,1,2,1,0.0,3
feature,Food,1,2,2,2.1159514132909365,8
feature,Object,0,2,-5,-5.917905081591056,8
feature,Animal,1,2,4,1.5003329985555243,8
feature,Green,1,2,6,1.6931402114931047,6
feature,Red,0,2,-2,-0.3492457682353204,6
feature,Yellow,0,2,-2,-2.317426333772149,6
feature,Blue,0,2,-1,0.7856502691585056,7
feature,Green,1,2,2,0.166911467046722,7
feature,Yellow,0,2,-1,0.0,7
feature,Food,1,2,2,2.611500880074598,7
feature,Object,0,2,-1,0.0,7
feature,Scene,0,2,-1,0.9460442697903881,7
feature,Red,1,2,3,5.423746231640121,8
feature,Green,0,2,-2,0.0,8
feature,Blue,0,2,-1,0.7503308474038544,8
feature,Food,0,2,-3,-1.997579632987097,7
feature,Scene,1,2,5,0.0,7
feature,Object,0,2,-2,0.0,7
feature,Object,1,2,1,2.3394846938459914,1
feature,Scene,0,2,1,0.0,1
feature,Food,0,2,-1,0.6984140543099908,1
feature,Red,1,2,2,1.5472242095515216,2
feature,Yellow,0,2,-1,-2.8833303166243907,2
feature,Green,1,2,1,1.584817418090579,2
feature,Green,0,2,-2,-2.5962889144356582,6
feature,Yellow,0,2,-2,-2.656854123984108,6
feature,Red,1,2,3,0.0,6
feature,Scene,1,2,3,-1.0120057319011848,2
feature,Food,1,2,1,-1.2686081109054923,2
feature,Animal,0,2,-2,-2.2964022586941213,2
feature,Yellow,0,2,-1,-1.6509137658386805,6
feature,Blue,0,2,-2,-1.5334613287428882,6
feature,Red,1,2,1,2.2753929583951984,6
feature,Food,0,2,-2,0.0,7
feature,Object,0,2,-3,-1.7743186573486134,7
feature,Scene,1,2,5,5.262567911948401,7
feature,Object,1,2,2,0.0,5
feature,Scene,0,2,-3,0.0,5
feature,Animal,1,2,2,3.00290564213623,5
feature,Food,1,2,3,0.0,7
feature,Scene,0,2,-2,0.0,7
feature,Object,0,2,-1,0.0,7
feature,Animal,0,2,-5,-2.066637863005181,3
feature,Food,1,2,1,0.0,3
feature,Object,1,2,2,2.1715813014295238,3
feature,Blue,0,2,-1,-1.3046820197399869,3
feature,Yellow,0,2,-3,-2.4183859023033554,3
feature,Red,1,2,3,0.4868798678869085,3
feature,Blue,0,2,-1,0.0,3
feature,Yellow,1,2,4,3.2008873842709917,3
feature,Red,0,2,-1,0.0,3
feature,Yellow,0,2,-2,-1.214004278265446,2
feature,Blue,1,2,2,2.529906922895237,2
feature,Green,0,2,-1,0.0,2
feature,Scene,1,2,1,2.262398713228638,6
feature,Food,1,2,2,1.4604638853167349,6
feature,Object,0,2,-1,-0.8538571165163871,6
feature,Object,0,2,-2,2.247522229327634,3
feature,Animal,1,2,1,0.0,3
feature,Scene,1,2,1,0.0,3
feature,Object,1,2,1,0.0,3
feature,Animal,0,2,-2,-2.531621604926958,3
feature,Scene,1,2,2,2.1057263931257193,3
feature,Blue,1,2,1,0.0,7
feature,Green,0,2,-2,0.0,7
feature,Yellow,1,2,1,0.24394706652563458,7
feature,Blue,1,2,1,0.0,2
feature,Red,0,2,-1,-1.3762844049358642,2
feature,Green,1,2,1,1.0855932221078677,2
feature,Food,1,2,1,0.0,6
feature,Object,1,2,2,0.0,6
feature,Scene,0,2,-1,-1.0366089822281064,6
feature,Red,1,2,1,0.0629636455266065,4
feature,Yellow,1,2,1,-1.3604633616040318,4
feature,Green,0,2,-1,0.0,4
feature,Blue,1,2,2,0.0,8
feature,Red,0,2,-1,-0.9155851841606691,8
feature,Yellow,1,2,1,0.7488174555521036,8
feature,Scene,0,2,-1,0.0,5
feature,Animal,0,2,-1,0.0,5
feature,Food,1,2,3,-0.9323786349917647,5
feature,Green,1,2,4,3.6398038542472646,5
feature,Red,0,2,-3,-0.22449951252918443,5
feature,Yellow,0,2,-1,0.0,5
feature,Yellow,1,2,1,1.1408774371188672,4
feature,Red,1,2,2,0.0,4
feature,Blue,0,2,-3,-0.9615910316043844,4
feature,Scene,0,2,-2,-0.44663500066835604,6
feature,Food,1,2,2,1.976444696737213,6
feature,Object,1,2,1,0.8652869599243458,6
feature,Object,1,2,1,0.0,5
feature,Scene,0,2,-3,-0.9828259028187393,5
feature,Animal,1,2,3,2.171312951504185,5
feature,Yellow,1,2,3,1.9181103166148374,4
feature,Red,0,2,-1,-1.3768588491149876,4
feature,Blue,1,2,1,1.524802650713795,4
feature,Yellow,1,2,2,0.0,7
feature,Blue,0,2,-3,-4.3118132549058314,7
feature,Green,0,2,-1,0.0,7
feature,Food,1,2,2,3.0438705679100435,6
feature,Scene,0,2,-3,0.3408945435716768,6
feature,Animal,1,2,2,2.6463108549878003,6
feature,Red,1,2,2,0.0,2
feature,Yellow,1,2,2,-1.1199593079664782,2
feature,Green,0,2,-3,0.0,2
feature,Green,1,2,3,2.395672357420197,6
feature,Red,0,2,-2,0.0,6
feature,Yellow,1,2,2,0.0,6
feature,Object,1,2,2,2.5784427239715857,8
feature,Animal,0,2,-3,0.0,8
feature,Food,1,2,1,-0.1153114561263533,8
feature,Scene,1,2,1,0.0,6
feature,Food,1,2,1,-1.9660726994190258,6
feature,Object,0,2,-1,0.0,6
feature,Scene,0,2,-2,0.7998629698075063,7
feature,Object,0,2,-1,0.40014743179880563,7
feature,Animal,1,2,2,0.0,7
feature,Animal,1,2,4,0.0,8
feature,Food,0,2,-1,0.5412621537109366,8
feature,Object,0,2,-1,0.0,8
feature,Animal,0,2,-1,0.0,4
feature,Object,1,2,1,0.0,4
feature,Scene,0,2,-2,0.0,4
feature,Red,1,2,3,1.3361956709887712,8
feature,Green,0,2,-2,0.0,8
feature,Blue,1,2,1,-0.6584496201226148,8
feature,Object,1,2,1,0.0,4
feature,Animal,0,2,-4,-2.134424487805133,4
feature,Scene,1,2,4,4.656083673413665,4
feature,Yellow,0,2,-4,0.0,7
feature,Red,1,2,4,3.5239526991162866,7
feature,Blue,0,2,-2,-2.0160942846439935,7
feature,Animal,1,2,1,-0.504497626119845,1
feature,Scene,0,2,-3,-1.6052878938204662,1
feature,Food,1,2,2,0.0,1
feature,Blue,0,2,-1,-1.9867377251018048,1
feature,Yellow,1,2,2,1.7753018703347878,1
feature,Green,0,2,-1,0.0,1
feature,Object,0,2,-2,0.0,4
feature,Scene,1,2,3,2.4529638185183886,4
feature,Animal,0,2,-1,-1.6455285112490767,4
feature,Green,1,2,2,2.7350656340187616,5
feature,Red,0,2,-1,-0.06417993996031535,5
feature,Yellow,0,2,-2,-1.6338466599859918,5
feature,Green,0,2,-1,1.056665660401023,1
feature,Red,0,2,-2,-2.7363512136860315,1
feature,Blue,1,2,2,2.424390584990563,1
feature,Blue,0,2,-2,-2.328097376263762,1
feature,Yellow,1,2,1,0.0,1
feature,Green,1,2,1,0.7259440868536993,1
feature,Green,0,2,-2,0.0,1
feature,Yellow,1,2,1,-1.6744020997216746,1
feature,Red,0,2,-1,-1.2423912593491022,1
feature,Animal,0,2,-1,0.0,4
feature,Object,1,2,1,0.8651176385878678,4
feature,Scene,0,2,-2,0.0,4
feature,Animal,1,2,1,0.0,5
feature,Object,0,2,-2,-0.41469524379858713,5
feature,Scene,1,2,1,2.3375750385185916,5
feature,Red,1,2,2,0.0,7
feature,Green,1,2,3,1.74589329038217,7
feature,Blue,0,2,-2,-1.183017166979437,7
feature,Blue,0,2,-2,-1.1229554180644687,8
feature,Red,1,2,1,0.0,8
feature,Yellow,1,2,1,0.0,8
feature,Blue,1,2,3,1.1806591247469371,1
feature,Yellow,0,2,-1,-1.802889285486111,1
feature,Green,0,2,-1,0.0,1
feature,Object,0,2,-2,0.0,5
feature,Food,1,2,2,0.0,5
feature,Animal,0,2,-1,0.0,5
feature,Scene,0,2,-2,-1.5121312740191477,2
feature,Food,1,2,1,0.0,2
feature,Animal,1,2,2,1.2348752252017379,2
feature,Green,1,2,2,0.0,7
feature,Yellow,0,2,-3,-3.9034540936108515,7
feature,Red,0,2,-1,-0.2569431243652679,7
feature,Red,0,2,-1,0.0,4
feature,Yellow,1,2,2,0.0,4
feature,Green,0,2,-2,-2.673797049631598,4
feature,Blue,0,2,-1,-1.5080246616710642,8
feature,Red,1,2,5,4.390807359197545,8
feature,Yellow,0,2,-2,-0.997251821563778,8
feature,Red,0,2,-2,-2.1505758412151783,7
feature,Green,1,2,1,1.2889033722489294,7
feature,Blue,0,2,-1,0.6470832759310259,7
feature,Scene,1,2,2,1.7655175348179377,7
feature,Object,0,2,-4,-3.0136276727482914,7
feature,Animal,1,2,1,0.0,7
feature,Animal,1,2,1,1.8125068558343296,6
feature,Food,1,2,1,1.2605393611413476,6
feature,Scene,0,2,-2,0.0,6
feature,Object,1,2,3,3.532834004264585,8
feature,Animal,0,2,-6,-3.8426673920282264,8
feature,Food,1,2,2,2.370604042893903,8
feature,Yellow,1,2,3,2.2759668630044243,7
feature,Blue,0,2,-2,0.0,7
feature,Green,0,2,-2,0.0,7
feature,Blue,1,2,2,0.0,3
feature,Yellow,0,2,-3,0.0,3
feature,Red,1,2,3,0.644320004732931,3
feature,Yellow,0,2,-1,0.0,6
feature,Blue,1,2,1,1.2102145463922045,6
feature,Red,1,2,1,1.1837779342769803,6
feature,Scene,1,2,2,0.0,7
feature,Object,0,2,-4,-3.6410973344753597,7
feature,Animal,1,2,2,1.4656196410151237,7
feature,Blue,1,2,2,1.028805140876047,3
feature,Green,0,2,-2,0.0,3
feature,Yellow,0,2,-2,0.0,3
feature,Animal,0,2,-1,0.0,5
feature,Scene,1,2,1,0.0,5
feature,Object,0,2,-1,-1.5208306498412199,5
feature,Red,1,2,1,1.6805041987768776,3
feature,Green,1,2,2,0.0,3
feature,Yellow,0,2,-1,0.894929060018745,3
feature,Animal,1,2,1,0.0,8
feature,Scene,0,2,-2,-2.5382155174296313,8
feature,Food,1,2,1,0.0,8
feature,Red,1,2,3,0.0,5
feature,Green,0,2,-1,0.0,5
feature,Blue,0,2,-1,-0.19146054455694195,5
feature,Blue,0,2,-2,0.627541219612233,2
feature,Yellow,1,2,1,0.0,2
feature,Green,1,2,2,0.0,2
feature,Green,0,2,-2,0.0,6
feature,Red,0,2,-1,-1.9159797336711455,6
feature,Yellow,1,2,2,1.4799916880882824,6
feature,Blue,0,2,-4,0.0,1
feature,Yellow,1,2,1,0.9665446633601424,1
feature,Green,1,2,1,0.0,1
feature,Green,0,2,-1,1.3163080532013371,1
feature,Red,0,2,-1,-1.1750337467054772,1
feature,Blue,1,2,2,1.1028952700789958,1
feature,Food,1,2,1,-1.1169244590681142,7
feature,Scene,1,2,3,-1.5169370265653508,7
feature,Object,0,2,-1,0.0,7
feature,Scene,0,2,-3,-1.532919484821337,2
feature,Food,1,2,3,2.113141465187349,2
feature,Object,1,2,1,0.0,2
feature,Blue,1,2,1,0.0,5
feature,Green,1,2,2,0.0,5
feature,Yellow,0,2,-2,-0.9481080780601223,5
feature,Scene,0,2,-1,-1.4450785436140081,7
feature,Object,1,2,1,-2.2503498623571003,7
feature,Animal,1,2,2,0.0,7
feature,Food,1,2,1,2.6774561102872374,6
feature,Scene,0,2,-3,0.10096189616090867,6
feature,Animal,1,2,2,1.372287340630586,6
feature,Red,1,2,1,0.9264338507147631,8
feature,Green,0,2,-1,-0.7111322591167077,8
feature,Blue,0,2,-1,-2.1974959150131634,8
feature,Yellow,0,2,-2,-1.4530537626929525,4
feature,Red,1,2,2,1.9734151235922368,4
feature,Blue,1,2,1,1.4328423774243255,4
feature,Object,0,2,-2,0.0,2
feature,Food,0,2,-3,0.0,2
feature,Scene,1,2,4,3.0584161971776958,2
feature,Blue,0,2,-2,0.0,1
feature,Yellow,1,2,2,0.0,1
feature,Green,0,2,-1,-2.6847517404169903,1
feature,Object,1,2,2,1.501219196544902,3
feature,Animal,0,2,-3,-1.003144975780667,3
feature,Scene,1,2,2,2.1441506128874,3
feature,Blue,1,2,2,0.0,2
feature,Red,0,2,-2,0.0,2
feature,Green,0,2,-1,-0.47020608907389416,2
feature,Object,1,2,1,-1.054189465363861,1
feature,Animal,0,2,-2,0.0,1
feature,Food,1,2,2,0.0,1
feature,Object,1,2,5,4.657229541894219,3
feature,Animal,0,2,-3,0.0,3
feature,Scene,0,2,-1,0.0,3
feature,Object,0,2,-4,-4.973437530442646,1
feature,Scene,1,2,2,0.0,1
feature,Food,1,2,1,3.61977662962683,1
feature,Blue,1,2,2,2.457632804554003,4
feature,Green,0,2,-1,-0.4542373604457284,4
feature,Red,0,2,-1,-1.715630701193255,4
feature,Scene,0,2,-1,-0.08465587956784137,2
feature,Food,0,2,-1,0.4095009557558671,2
feature,Animal,1,2,2,2.0034544858987364,2
feature,Yellow,1,2,1,0.3032796285469481,6
feature,Blue,1,2,1,1.0286878639527168,6
feature,Red,0,2,-2,0.0,6
feature,Red,0,2,-4,-4.477183040490621,3
feature,Green,1,2,2,0.0,3
feature,Yellow,1,2,2,0.6865044953533519,3
feature,Red,1,2,3,2.6052624236924906,3
feature,Green,0,2,-1,0.0,3
feature,Yellow,0,2,-1,0.0,3
feature,Blue,1,2,2,2.860270713199961,8
feature,Yellow,0,2,-1,-0.5993206887303528,8
feature,Red,0,2,-2,0.0,8
feature,Object,0,2,-2,0.0,4
feature,Scene,0,2,-1,0.8958104757609037,4
feature,Animal,1,2,1,1.2869899648234766,4
feature,Green,0,2,-2,1.3682049640747804,5
feature,Blue,1,2,1,0.0,5
feature,Yellow,1,2,1,2.208067249206126,5
feature,Animal,0,2,-2,-1.9004497447872932,4
feature,Object,0,2,-1,-2.55167334950605,4
feature,Food,1,2,2,1.5832872372641562,4
feature,Blue,0,2,-2,3.000890509269133,1
feature,Yellow,1,2,1,0.0,1
feature,Green,1,2,1,0.0,1
feature,Animal,0,2,-2,0.0,5
feature,Object,1,2,2,1.4253927933161097,5
feature,Scene,1,2,1,0.012475778474709154,5
feature,Animal,0,2,-3,-2.5936158260493016,1
feature,Object,1,2,2,2.1776030156857917,1
feature,Food,1,2,2,0.0,1
feature,Red,1,2,1,0.0,4
feature,Yellow,0,2,-1,0.0,4
feature,Green,0,2,-2,0.0,4
feature,Yellow,0,2,-3,-3.355565668497437,6
feature,Blue,1,2,1,0.0,6
feature,Red,1,2,1,0.0,6
feature,Object,1,2,1,0.7042472084949142,1
feature,Animal,0,2,-3,-1.75793291039122,1
feature,Food,1,2,2,0.0,1
feature,Green,0,2,-1,1.1023485800623527,6
feature,Yellow,0,2,-1,0.0,6
feature,Red,1,2,2,0.0,6
feature,Food,0,2,-3,0.0,6
feature,Scene,1,2,1,1.4249323822651063,6
feature,Animal,1,2,1,0.0,6
feature,Food,1,2,2,3.2210949666317465,6
feature,Scene,0,2,-4,-1.6481997319640644,6
feature,Animal,1,2,2,0.0,6
feature,Object,0,2,-1,0.0,3
feature,Animal,1,2,3,0.7488381136731775,3
feature,Scene,0,2,-1,-2.4397859161994844,3
feature,Scene,0,2,-2,0.0,3
feature,Food,0,2,-3,-2.135952629620657,3
feature,Animal,1,2,2,2.2546263717108146,3
feature,Object,0,2,-5,-3.3906489468517975,3
feature,Animal,1,2,3,0.5945379667059097,3
feature,Scene,1,2,2,0.0,3
feature,Scene,0,2,-2,-1.5706156993694256,5
feature,Animal,0,2,-1,-1.2823984465732157,5
feature,Food,1,2,2,1.0966344768818215,5
feature,Animal,1,2,2,0.0,5
feature,Object,0,2,-1,-2.9751598731048023,5
feature,Scene,1,2,1,-1.5142358102731022,5
feature,Yellow,0,2,-2,-1.8961749712696037,2
feature,Blue,1,2,1,0.0,2
feature,Green,0,2,-1,-1.8134352518743448,2
feature,Blue,1,2,1,-0.17917203955671857,2
feature,Red,1,2,1,0.7855143505256026,2
feature,Green,0,2,-1,2.369311935209623,2
feature,Scene,0,2,-2,0.0,5
feature,Animal,1,2,1,0.35970599733991615,5
feature,Food,1,2,1,0.0,5
feature,Object,0,2,-5,-1.0869356059175497,8
feature,Animal,1,2,3,1.8222138840657074,8
feature,Food,1,2,1,0.0,8
feature,Green,1,2,2,-0.3753282473356827,5
feature,Red,1,2,1,0.0,5
feature,Yellow,0,2,-2,0.0,5
feature,Blue,0,2,-1,0.6373973736821037,7
feature,Green,0,2,-1,0.0,7
feature,Yellow,1,2,2,0.0,7
feature,Green,0,2,-2,-2.0203101285234903,1
feature,Red,1,2,2,0.8988711617098555,1
feature,Blue,1,2,3,0.0,1
feature,Animal,1,2,4,4.1818702597413235,8
feature,Scene,0,2,-1,-1.1049432166882347,8
feature,Food,0,2,-2,-0.8032709741895687,8
feature,Green,1,2,1,1.828423589327883,8
feature,Yellow,1,2,4,0.0,8
feature,Red,0,2,-4,-2.6219239354694457,8
feature,Blue,1,2,2,0.0,4
feature,Green,1,2,1,-0.042560908830696964,4
feature,Red,0,2,-2,0.08956770808554926,4
feature,Green,1,2,3,-0.7528242350041637,5
feature,Red,0,2,-3,-2.769082125453754,5
feature,Yellow,1,2,1,0.0,5
feature,Green,0,2,-1,0.16383854298829448,5
feature,Blue,1,2,2,0.0,5
feature,Yellow,0,2,-1,0.9694467445594972,5
feature,Blue,0,2,-3,-1.5868500458579367,2
feature,Red,1,2,2,1.6453881820893381,2
feature,Green,1,2,1,-0.12945705569330013,2
feature,Red,1,2,2,0.0,2
feature,Yellow,0,2,-4,0.0,2
feature,Green,1,2,3,2.811137695886951,2
feature,Yellow,0,2,-1,-2.384662780498939,7
feature,Red,0,2,-2,0.0,7
feature,Blue,1,2,2,1.9810952706721499,7
feature,Food,1,2,1,1.1074530993683993,2
feature,Scene,0,2,-1,-1.2648486921213413,2
feature,Object,0,2,-1,0.0,2
feature,Object,0,2,-2,-1.7519583740540863,2
feature,Food,1,2,1,1.8758483298807738,2
feature,Scene,1,2,2,1.2552596150925328,2
feature,Blue,1,2,2,1.2937678012839737,8
feature,Red,0,2,-4,0.0,8
feature,Yellow,1,2,3,0.0,8
feature,Green,1,2,1,0.0,1
feature,Yellow,0,2,-1,-0.33826303190625406,1
feature,Red,0,2,-1,0.0,1
feature,Food,1,2,2,0.0,4
feature,Animal,1,2,2,0.09637889734780991,4
feature,Object,0,2,-4,-0.598863741165443,4
feature,Red,0,2,-2,0.0,7
feature,Green,1,2,2,0.23783680513467687,7
feature,Blue,0,2,-1,-0.9224734208000687,7
feature,Yellow,0,2,-2,-2.197614144645136,4
feature,Red,0,2,-2,-1.4118972036215989,4
feature,Blue,1,2,3,1.8512722964694444,4
feature,Yellow,1,2,1,0.0,7
feature,Red,1,2,2,2.0463908245873457,7
feature,Blue,0,2,-1,0.0,7
feature,Red,1,2,1,-1.1813438130245366,4
feature,Yellow,0,2,-4,0.0,4
feature,Green,1,2,1,0.0,4
feature,Scene,1,2,2,-1.853139551865696,7
feature,Object,0,2,-2,0.0,7
feature,Animal,1,2,2,0.0,7
feature,Animal,0,2,-4,-3.575858840646048,4
feature,Object,1,2,1,0.8878666627730591,4
feature,Scene,1,2,2,2.449951565823836,4
feature,Animal,1,2,1,-1.6040415265942412,6
feature,Food,0,2,-1,-1.9698331743534303,6
feature,Scene,1,2,2,0.0,6
feature,Blue,0,2,-1,0.0,4
feature,Green,1,2,3,3.071592783985661,4
feature,Red,0,2,-3,-2.4022338803112495,4
feature,Yellow,0,2,-3,-2.113424252616541,7
feature,Red,1,2,5,0.0,7
feature,Blue,0,2,-2,0.0,7
feature,Object,1,2,2,0.0,2
feature,Food,0,2,-4,-2.4125988081742378,2
feature,Scene,1,2,1,1.2067059972333933,2
feature,Blue,1,2,3,0.0,7
feature,Green,0,2,-3,1.699536491807039,7
feature,Yellow,0,2,-1,0.0,7
feature,Animal,0,2,-3,0.0,4
feature,Object,1,2,2,-0.3997635325311466,4
feature,Scene,1,2,1,0.0,4
feature,Object,1,2,2,0.0,1
feature,Animal,0,2,-1,0.0,1
feature,Food,0,2,-2,-1.798050070359183,1
feature,Red,0,2,-1,0.8981583353128008,5
feature,Green,0,2,-1,-0.591733436923167,5
feature,Blue,1,2,1,0.6080396949153669,5
feature,Scene,1,2,2,0.0,3
feature,Food,1,2,2,2.1993385513145194,3
feature,Animal,0,2,-2,-1.0923275065473859,3
feature,Food,1,2,3,0.9449258891505304,7
feature,Scene,0,2,-3,-4.738300056988421,7
feature,Object,0,2,-1,0.0,7
feature,Animal,0,2,-1,0.6996776575824781,1
feature,Object,1,2,2,0.06246941212944401,1
feature,Food,0,2,-1,-0.8128348159508928,1
feature,Green,0,2,-4,-1.7122433107487942,1
feature,Red,1,2,1,1.2684491335762647,1
feature,Blue,1,2,2,0.0,1
feature,Scene,1,2,1,-1.1060909574722566,6
feature,Food,0,2,-3,-1.8103871370773252,6
feature,Object,1,2,2,1.5776517100449132,6
feature,Blue,1,2,1,0.28101700524818485,2
feature,Yellow,0,2,-2,-0.9409482405859468,2
feature,Green,1,2,1,0.0,2
feature,Red,0,2,-1,-0.8653301581683774,7
feature,Green,1,2,1,0.0,7
feature,Blue,1,2,1,-0.874362593105986,7
feature,Object,1,2,4,2.565058445716746,1
feature,Scene,1,2,1,0.0,1
feature,Food,0,2,-5,-3.5997074188093063,1
feature,Object,0,2,-2,-3.2635987337517394,8
feature,Animal,1,2,1,0.0,8
feature,Food,1,2,1,1.1313315363652259,8
feature,Object,0,2,-2,-1.9088856421793259,3
feature,Animal,1,2,4,0.0,3
feature,Scene,0,2,-2,-0.5745844782970211,3
feature,Yellow,1,2,1,0.0,7
feature,Blue,0,2,-1,-2.2648023641260724,7
feature,Green,1,2,1,0.0,7
feature,Object,0,2,-1,0.0,5
feature,Scene,1,2,1,-1.9517749275033967,5
feature,Animal,1,2,1,0.0,5
feature,Blue,0,2,-1,-1.9453459093199708,8
feature,Green,0,2,-1,-2.2126281005194532,8
feature,Red,1,2,2,0.0,8
feature,Animal,0,2,-2,0.0,4
feature,Object,1,2,1,0.0,4
feature,Food,1,2,3,2.330250667942821,4
feature,Blue,0,2,-4,0.05922775811939651,1
feature,Yellow,1,2,1,0.8276321255002393,1
feature,Green,1,2,2,2.919775242349389,1
feature,Red,1,2,2,0.0,1
feature,Blue,1,2,1,0.9275615795875858,1
feature,Yellow,0,2,-3,-0.9924286911925915,1
