wid,option,n_images_with_option,n_images_with_option_wid,recalled_n_images_with_option,n_total_memories,rt,correct,choice,nback_performance,log_rt
w973e0a4,Pets,2.0,2.0,2.0,18,362.0,1.0,1.0,0.4,5.8916442118257715
w973e0a4,Foods,7.0,0.0,6.0,18,1860.0,1.0,1.0,0.4,7.528331766707247
w973e0a4,Sweet Foods,4.0,4.0,4.0,18,700.0,1.0,1.0,0.4,6.551080335043404
w973e0a4,Vehicles,3.0,3.0,3.0,18,2688.0,0.0,2.0,0.4,7.89655270164304
w973e0a4,Water,3.0,3.0,3.0,18,834.0,1.0,2.0,0.4,6.726233402358747
w973e0a4,Sky,4.0,3.0,3.0,18,808.0,1.0,2.0,0.4,6.694562058521095
w38281a7,Grass,3.0,2.0,2.0,19,6691.0,0.0,1.0,0.9333333333333333,8.808518618782816
w38281a7,Things That Fly,4.0,4.0,4.0,19,2727.0,1.0,2.0,0.9333333333333333,7.910957382845589
w38281a7,Birds,3.0,3.0,2.0,19,1740.0,1.0,2.0,0.9333333333333333,7.461640392208575
w38281a7,Things In Bowls,4.0,4.0,3.0,19,1810.0,1.0,1.0,0.9333333333333333,7.501082124259871
w38281a7,Indoor Scenes,9.0,9.0,9.0,19,2538.0,1.0,1.0,0.9333333333333333,7.839131648274333
w38281a7,Sports Court,2.0,2.0,2.0,19,1186.0,1.0,1.0,0.9333333333333333,7.078341579557671
w38281a7,Berries,2.0,2.0,2.0,19,374.0,1.0,1.0,0.9333333333333333,5.924255797414532
w38281a7,Hands,2.0,1.0,2.0,19,5168.0,1.0,2.0,0.9333333333333333,8.550241045462437
w38281a7,Things With Wheels,2.0,1.0,2.0,19,3592.0,1.0,1.0,0.9333333333333333,8.18646442942209
w38281a7,Water,3.0,2.0,2.0,19,2069.0,1.0,2.0,0.9333333333333333,7.634820677745543
w38281a7,Sweet Foods,4.0,1.0,4.0,19,992.0,1.0,1.0,0.9333333333333333,6.899723107284872
w38281a7,Clouds,2.0,2.0,2.0,19,6610.0,1.0,2.0,0.9333333333333333,8.796338932845732
w38281a7,Beach,2.0,2.0,1.0,19,1448.0,1.0,2.0,0.9333333333333333,7.277938572945661
w38281a7,Foods,7.0,7.0,6.0,19,3293.0,1.0,1.0,0.9333333333333333,8.099554282376364
w38281a7,Balls,3.0,3.0,3.0,19,4278.0,1.0,1.0,0.9333333333333333,8.361240889642351
w38281a7,Insects,1.0,1.0,1.0,19,2354.0,1.0,2.0,0.9333333333333333,7.763871287820222
w38281a7,Vehicles,3.0,3.0,3.0,19,1785.0,1.0,1.0,0.9333333333333333,7.487173694213739
w38281a7,Outdoor Scenes,12.0,10.0,10.0,19,7380.0,1.0,2.0,0.9333333333333333,8.906528917594517
w38281a7,Mammals,3.0,3.0,3.0,19,5157.0,1.0,1.0,0.9333333333333333,8.548110294050959
w38281a7,Objects,7.0,12.0,7.0,19,5308.0,0.0,2.0,0.9333333333333333,8.576970395452099
w38281a7,Vegetables,3.0,3.0,2.0,19,2049.0,1.0,1.0,0.9333333333333333,7.6251071482389
w38281a7,Appliances,1.0,1.0,1.0,19,3536.0,1.0,2.0,0.9333333333333333,8.170751423757535
w38281a7,Animals,7.0,7.0,6.0,19,4812.0,1.0,2.0,0.9333333333333333,8.47886807709457
w38281a7,Fruit,3.0,3.0,3.0,19,1273.0,1.0,1.0,0.9333333333333333,7.149131598557407
w38281a7,Dessert,1.0,1.0,1.0,19,2290.0,1.0,1.0,0.9333333333333333,7.736307096548285
w38281a7,Pets,2.0,2.0,2.0,19,738.0,1.0,1.0,0.9333333333333333,6.6039438246004725
w38281a7,Wild Animals,4.0,5.0,3.0,19,2494.0,1.0,2.0,0.9333333333333333,7.821643126239982
w38281a7,Produce ,6.0,6.0,5.0,19,1769.0,1.0,1.0,0.9333333333333333,7.478169694159785
w15afaeb,Hands,2.0,2.0,1.0,9,5610.0,0.0,1.0,0.9,8.632305998516742
w15afaeb,Things In Bowls,4.0,4.0,3.0,9,3037.0,0.0,2.0,0.9,8.01862546504575
w15afaeb,Wild Animals,4.0,5.0,2.0,9,3907.0,1.0,2.0,0.9,8.27052509505507
w15afaeb,Insects,1.0,1.0,1.0,9,1792.0,1.0,2.0,0.9,7.491087593534876
w15afaeb,Dessert,1.0,2.0,0.0,9,1237.0,1.0,1.0,0.9,7.1204443723924875
w15afaeb,Outdoor Scenes,12.0,12.0,5.0,9,2421.0,0.0,1.0,0.9,7.791935956938058
w15afaeb,Things With Wheels,2.0,2.0,1.0,9,4168.0,1.0,1.0,0.9,8.335191583433202
w15afaeb,Objects,7.0,18.0,2.0,9,3425.0,1.0,1.0,0.9,8.138856750696325
w15afaeb,Vehicles,3.0,3.0,1.0,9,1893.0,1.0,1.0,0.9,7.545918151209323
w15afaeb,Grass,3.0,5.0,2.0,9,5722.0,1.0,2.0,0.9,8.652073673610056
w15afaeb,Mammals,3.0,3.0,2.0,9,5627.0,1.0,1.0,0.9,8.635331719433278
w15afaeb,Fruit,3.0,3.0,2.0,9,2971.0,1.0,1.0,0.9,7.9966538754626075
w15afaeb,Water,3.0,3.0,1.0,9,3692.0,1.0,2.0,0.9,8.213923595622743
w15afaeb,Sweet Foods,4.0,4.0,2.0,9,4842.0,1.0,1.0,0.9,8.485083137498004
w15afaeb,Foods,7.0,6.0,3.0,9,4934.0,1.0,1.0,0.9,8.503905297089302
w15afaeb,Appliances,1.0,1.0,0.0,9,6700.0,1.0,2.0,0.9,8.809862805379057
w15afaeb,Indoor Scenes,9.0,7.0,4.0,9,3598.0,1.0,1.0,0.9,8.188133414510478
w15afaeb,Things That Fly,4.0,2.0,2.0,9,5649.0,1.0,2.0,0.9,8.639233817325263
w15afaeb,Leaves,6.0,6.0,2.0,9,4321.0,1.0,2.0,0.9,8.371242135931933
w15afaeb,Sports Court,2.0,2.0,1.0,9,4233.0,1.0,1.0,0.9,8.350666240520924
w15afaeb,Berries,2.0,2.0,2.0,9,3959.0,1.0,1.0,0.9,8.28374674710613
w15afaeb,Sky,4.0,4.0,1.0,9,5624.0,0.0,1.0,0.9,8.6347984334905
w15afaeb,Vegetables,3.0,3.0,1.0,9,589.0,0.0,2.0,0.9,6.3784261836515865
w15afaeb,Birds,3.0,3.0,1.0,9,4988.0,1.0,2.0,0.9,8.514790306799927
w15afaeb,Balls,3.0,3.0,1.0,9,3467.0,1.0,1.0,0.9,8.151044945685024
w15afaeb,Clouds,2.0,2.0,1.0,9,5542.0,1.0,2.0,0.9,8.620110725422924
w15afaeb,Pets,2.0,3.0,1.0,9,1003.0,1.0,1.0,0.9,6.910750787961936
w15afaeb,Animals,7.0,7.0,4.0,9,6146.0,1.0,2.0,0.9,8.72355674269043
w15afaeb,Beach,2.0,2.0,1.0,9,3517.0,1.0,2.0,0.9,8.165363632473982
w15afaeb,Produce ,6.0,6.0,3.0,9,7416.0,0.0,2.0,0.9,8.91139510724569
we820c40,Wild Animals,4.0,4.0,3.0,12,3619.0,1.0,2.0,0.5333333333333333,8.193953023563742
we820c40,Appliances,1.0,1.0,0.0,12,1519.0,1.0,2.0,0.5333333333333333,7.325807502595773
we820c40,Indoor Scenes,9.0,4.0,6.0,12,1309.0,1.0,1.0,0.5333333333333333,7.1770187659099
we820c40,Insects,1.0,1.0,0.0,12,1516.0,1.0,2.0,0.5333333333333333,7.323830566202317
we820c40,Things In Bowls,4.0,4.0,2.0,12,957.0,1.0,1.0,0.5333333333333333,6.863803391452954
we820c40,Water,3.0,3.0,1.0,12,866.0,1.0,2.0,0.5333333333333333,6.763884908562435
we820c40,Hands,2.0,1.0,0.0,12,3989.0,1.0,2.0,0.5333333333333333,8.291295851905407
we820c40,Foods,7.0,6.0,3.0,12,1824.0,1.0,1.0,0.5333333333333333,7.508787170634276
we820c40,Beach,2.0,0.0,1.0,12,397.0,1.0,2.0,0.5333333333333333,5.983936280687191
we820c40,Vegetables,3.0,3.0,2.0,12,1506.0,1.0,1.0,0.5333333333333333,7.317212408359839
we820c40,Sports Court,2.0,1.0,2.0,12,6688.0,0.0,2.0,0.5333333333333333,8.808070154764538
we820c40,Balls,3.0,3.0,2.0,12,3379.0,1.0,1.0,0.5333333333333333,8.12533508671429
we820c40,Things With Wheels,2.0,2.0,2.0,12,5060.0,1.0,1.0,0.5333333333333333,8.52912176228151
we820c40,Things That Fly,4.0,4.0,3.0,12,1488.0,1.0,2.0,0.5333333333333333,7.305188215393037
we820c40,Dessert,1.0,1.0,0.0,12,5389.0,0.0,2.0,0.5333333333333333,8.592115117933497
we820c40,Leaves,6.0,3.0,3.0,12,6088.0,1.0,2.0,0.5333333333333333,8.714074899541522
we820c40,Objects,7.0,2.0,4.0,12,5079.0,0.0,2.0,0.5333333333333333,8.532869670801245
we820c40,Grass,3.0,0.0,2.0,12,5696.0,1.0,2.0,0.5333333333333333,8.647519453091812
we820c40,Birds,3.0,1.0,3.0,12,973.0,1.0,2.0,0.5333333333333333,6.880384082186005
we820c40,Berries,2.0,2.0,1.0,12,954.0,1.0,1.0,0.5333333333333333,6.860663671448287
we820c40,Fruit,3.0,3.0,1.0,12,795.0,1.0,1.0,0.5333333333333333,6.678342114654332
we820c40,Vehicles,3.0,3.0,2.0,12,5712.0,0.0,2.0,0.5333333333333333,8.65032450401942
we820c40,Pets,2.0,2.0,2.0,12,490.0,1.0,1.0,0.5333333333333333,6.194405391104672
we820c40,Clouds,2.0,1.0,0.0,12,1445.0,1.0,2.0,0.5333333333333333,7.275864600546533
we820c40,Animals,7.0,5.0,5.0,12,1077.0,0.0,1.0,0.5333333333333333,6.981934677156389
we820c40,Outdoor Scenes,12.0,5.0,6.0,12,960.0,1.0,2.0,0.5333333333333333,6.866933284461882
we820c40,Sky,4.0,2.0,2.0,12,379.0,1.0,2.0,0.5333333333333333,5.937536205082426
wd1f6033,Mammals,3.0,2.0,3.0,12,4832.0,0.0,2.0,0.7333333333333333,8.48301573961465
wd1f6033,Berries,2.0,2.0,2.0,12,1908.0,1.0,1.0,0.7333333333333333,7.553810852008231
wd1f6033,Things In Bowls,4.0,3.0,2.0,12,5907.0,1.0,1.0,0.7333333333333333,8.683893367307235
wd1f6033,Grass,3.0,3.0,1.0,12,3769.0,0.0,1.0,0.7333333333333333,8.234564993267135
wd1f6033,Vegetables,3.0,2.0,0.0,12,1382.0,0.0,2.0,0.7333333333333333,7.231287004327616
wd1f6033,Dessert,1.0,0.0,1.0,12,2879.0,0.0,2.0,0.7333333333333333,7.965198290612176
wd1f6033,Indoor Scenes,9.0,9.0,6.0,12,2653.0,1.0,1.0,0.7333333333333333,7.88344635413774
wd1f6033,Outdoor Scenes,12.0,12.0,6.0,12,41.0,1.0,2.0,0.7333333333333333,3.713572066704308
wd1f6033,Foods,7.0,7.0,4.0,12,2048.0,1.0,1.0,0.7333333333333333,7.6246189861593985
wd1f6033,Things With Wheels,2.0,2.0,1.0,12,5115.0,0.0,2.0,0.7333333333333333,8.539932678385727
wd1f6033,Wild Animals,4.0,4.0,1.0,12,2052.0,1.0,2.0,0.7333333333333333,7.62657020629066
wd1f6033,Objects,7.0,7.0,4.0,12,3738.0,0.0,2.0,0.7333333333333333,8.226305988015508
wd1f6033,Clouds,2.0,2.0,2.0,12,593.0,1.0,2.0,0.7333333333333333,6.385194398997726
wd1f6033,Sky,4.0,2.0,2.0,12,449.0,1.0,2.0,0.7333333333333333,6.1070228877422545
wd1f6033,Produce ,6.0,1.0,3.0,12,1565.0,0.0,2.0,0.7333333333333333,7.355641102974253
wd1f6033,Balls,3.0,3.0,2.0,12,3558.0,0.0,2.0,0.7333333333333333,8.17695386822578
wd1f6033,Beach,2.0,1.0,2.0,12,580.0,1.0,2.0,0.7333333333333333,6.363028103540465
wd1f6033,Fruit,3.0,1.0,3.0,12,2796.0,0.0,2.0,0.7333333333333333,7.935945103353701
wd1f6033,Things That Fly,4.0,1.0,1.0,12,707.0,1.0,2.0,0.7333333333333333,6.561030665896573
wd1f6033,Leaves,6.0,5.0,2.0,12,3348.0,1.0,2.0,0.7333333333333333,8.116118431609365
wd1f6033,Pets,2.0,2.0,2.0,12,723.0,1.0,1.0,0.7333333333333333,6.583409222158765
wd1f6033,Hands,2.0,1.0,1.0,12,1312.0,1.0,2.0,0.7333333333333333,7.179307969504034
wd1f6033,Birds,3.0,3.0,1.0,12,1145.0,1.0,2.0,0.7333333333333333,7.0431599159883405
wd1f6033,Sweet Foods,4.0,1.0,4.0,12,3042.0,1.0,1.0,0.7333333333333333,8.020270472819238
wd1f6033,Insects,1.0,0.0,0.0,12,3599.0,1.0,2.0,0.7333333333333333,8.188411308079031
wd1f6033,Vehicles,3.0,3.0,2.0,12,1220.0,1.0,1.0,0.7333333333333333,7.106606137727303
wd1f6033,Animals,7.0,7.0,4.0,12,2293.0,1.0,2.0,0.7333333333333333,7.737616282857904
wd1f6033,Water,3.0,1.0,3.0,12,325.0,1.0,2.0,0.7333333333333333,5.783825182329737
wd1f6033,Appliances,1.0,1.0,0.0,12,359.0,0.0,1.0,0.7333333333333333,5.883322388488279
wd1f6033,Sports Court,2.0,2.0,1.0,12,2892.0,0.0,2.0,0.7333333333333333,7.969703583278656
wa9588e1,Animals,7.0,6.0,2.0,8,4252.0,1.0,2.0,0.7333333333333333,8.355144739461839
wa9588e1,Balls,3.0,3.0,3.0,8,3803.0,0.0,2.0,0.7333333333333333,8.24354550792826
wa9588e1,Dessert,1.0,4.0,0.0,8,424.0,1.0,1.0,0.7333333333333333,6.049733455231958
wa9588e1,Birds,3.0,1.0,1.0,8,4220.0,0.0,1.0,0.7333333333333333,8.347590407030058
wa9588e1,Vehicles,3.0,2.0,1.0,8,2000.0,0.0,2.0,0.7333333333333333,7.600902459542082
wa9588e1,Outdoor Scenes,12.0,6.0,4.0,8,2076.0,0.0,1.0,0.7333333333333333,7.638198244285779
wa9588e1,Vegetables,3.0,3.0,1.0,8,1250.0,1.0,1.0,0.7333333333333333,7.1308988302963465
wa9588e1,Grass,3.0,1.0,1.0,8,779.0,0.0,1.0,0.7333333333333333,6.658011045870748
wa9588e1,Hands,2.0,0.0,0.0,8,2217.0,0.0,1.0,0.7333333333333333,7.7039102096163115
wa9588e1,Leaves,6.0,4.0,3.0,8,308.0,0.0,1.0,0.7333333333333333,5.730099782973574
wa9588e1,Mammals,3.0,2.0,1.0,8,370.0,0.0,2.0,0.7333333333333333,5.91350300563827
wa9588e1,Indoor Scenes,9.0,4.0,4.0,8,1429.0,1.0,1.0,0.7333333333333333,7.264730177929867
wa9588e1,Produce ,6.0,5.0,2.0,8,392.0,1.0,1.0,0.7333333333333333,5.971261839790462
wa9588e1,Appliances,1.0,0.0,0.0,8,2651.0,1.0,2.0,0.7333333333333333,7.8826922062890254
wa9588e1,Things In Bowls,4.0,4.0,2.0,8,1615.0,1.0,1.0,0.7333333333333333,7.387090235656757
wa9588e1,Sweet Foods,4.0,4.0,1.0,8,438.0,1.0,1.0,0.7333333333333333,6.082218910376446
wa9588e1,Things With Wheels,2.0,2.0,1.0,8,4082.0,1.0,1.0,0.7333333333333333,8.31434234336979
wa9588e1,Water,3.0,2.0,1.0,8,488.0,0.0,1.0,0.7333333333333333,6.1903154058531475
wa9588e1,Foods,7.0,7.0,2.0,8,336.0,1.0,1.0,0.7333333333333333,5.817111159963204
wa9588e1,Berries,2.0,2.0,1.0,8,546.0,1.0,1.0,0.7333333333333333,6.302618975744905
wa9588e1,Beach,2.0,1.0,1.0,8,376.0,1.0,2.0,0.7333333333333333,5.929589143389895
wa9588e1,Pets,2.0,2.0,1.0,8,2019.0,1.0,1.0,0.7333333333333333,7.610357618312838
wa9588e1,Sports Court,2.0,2.0,2.0,8,648.0,0.0,2.0,0.7333333333333333,6.473890696352274
wa9588e1,Clouds,2.0,2.0,1.0,8,1200.0,1.0,2.0,0.7333333333333333,7.090076835776092
wa9588e1,Sky,4.0,3.0,2.0,8,1294.0,0.0,1.0,0.7333333333333333,7.165493475060845
wa9588e1,Insects,1.0,1.0,0.0,8,399.0,1.0,2.0,0.7333333333333333,5.988961416889864
wa9588e1,Wild Animals,4.0,4.0,1.0,8,1034.0,1.0,2.0,0.7333333333333333,6.9411900550683745
wa9588e1,Things That Fly,4.0,3.0,1.0,8,1261.0,1.0,2.0,0.7333333333333333,7.13966033596492
wa9588e1,Fruit,3.0,3.0,1.0,8,1113.0,1.0,1.0,0.7333333333333333,7.014814351275545
w417dedd,Pets,2.0,2.0,1.0,5,2547.0,1.0,1.0,0.9,7.842671474979457
w417dedd,Birds,3.0,3.0,1.0,5,937.0,1.0,2.0,0.9,6.842683282238422
w417dedd,Animals,7.0,7.0,2.0,5,1711.0,0.0,1.0,0.9,7.444833273892193
w417dedd,Things With Wheels,2.0,2.0,0.0,5,1388.0,1.0,1.0,0.9,7.23561914106675
w417dedd,Outdoor Scenes,12.0,10.0,4.0,5,1812.0,1.0,2.0,0.9,7.502186486602924
w417dedd,Berries,2.0,2.0,1.0,5,1741.0,1.0,1.0,0.9,7.462214939768189
w417dedd,Mammals,3.0,3.0,1.0,5,1948.0,1.0,1.0,0.9,7.5745584842024805
w417dedd,Hands,2.0,2.0,0.0,5,1478.0,1.0,2.0,0.9,7.298445101508147
w417dedd,Leaves,6.0,4.0,2.0,5,2144.0,0.0,1.0,0.9,7.670428522190693
w417dedd,Grass,3.0,2.0,0.0,5,2556.0,0.0,1.0,0.9,7.846198815497425
w417dedd,Insects,1.0,1.0,0.0,5,2161.0,1.0,2.0,0.9,7.6783263565068856
w417dedd,Water,3.0,3.0,1.0,5,725.0,1.0,2.0,0.9,6.586171654854675
w417dedd,Wild Animals,4.0,5.0,1.0,5,1315.0,1.0,2.0,0.9,7.181591944611865
w417dedd,Sweet Foods,4.0,3.0,1.0,5,2859.0,0.0,2.0,0.9,7.958227192322312
w417dedd,Beach,2.0,2.0,0.0,5,1157.0,1.0,2.0,0.9,7.053585727193677
w417dedd,Clouds,2.0,2.0,0.0,5,2942.0,1.0,2.0,0.9,7.9868449011613825
w417dedd,Sky,4.0,4.0,1.0,5,1476.0,0.0,1.0,0.9,7.297091005160418
w417dedd,Foods,7.0,6.0,2.0,5,1919.0,1.0,1.0,0.9,7.5595594960077
w417dedd,Sports Court,2.0,2.0,0.0,5,1281.0,0.0,2.0,0.9,7.155396301896734
w417dedd,Indoor Scenes,9.0,9.0,1.0,5,3509.0,1.0,1.0,0.9,8.163086375583216
w417dedd,Produce ,6.0,6.0,2.0,5,1666.0,1.0,1.0,0.9,7.418180822726788
w417dedd,Objects,7.0,4.0,1.0,5,1200.0,0.0,2.0,0.9,7.090076835776092
w417dedd,Balls,3.0,3.0,0.0,5,815.0,1.0,1.0,0.9,6.703188113240863
w417dedd,Fruit,3.0,4.0,1.0,5,91.0,1.0,1.0,0.9,4.51085950651685
w417dedd,Vehicles,3.0,3.0,1.0,5,4033.0,1.0,1.0,0.9,8.302265794873367
w417dedd,Appliances,1.0,1.0,0.0,5,866.0,0.0,1.0,0.9,6.763884908562435
w417dedd,Things In Bowls,4.0,4.0,1.0,5,2156.0,0.0,2.0,0.9,7.6760099320288875
w417dedd,Dessert,1.0,2.0,0.0,5,2478.0,1.0,1.0,0.9,7.815207062189088
w417dedd,Vegetables,3.0,2.0,1.0,5,293.0,1.0,1.0,0.9,5.680172609017068
w417dedd,Things That Fly,4.0,4.0,1.0,5,1037.0,1.0,2.0,0.9,6.9440872082295275
waf5ed76,Sports Court,2.0,2.0,1.0,18,6586.0,1.0,1.0,0.9333333333333333,8.792701462936309
waf5ed76,Mammals,3.0,3.0,3.0,18,2278.0,0.0,2.0,0.9333333333333333,7.731053144007127
waf5ed76,Sweet Foods,4.0,3.0,3.0,18,1016.0,1.0,1.0,0.9333333333333333,6.923628628138427
waf5ed76,Objects,7.0,7.0,6.0,18,3267.0,0.0,2.0,0.9333333333333333,8.09162741160107
waf5ed76,Water,3.0,3.0,3.0,18,618.0,1.0,2.0,0.9333333333333333,6.42648845745769
waf5ed76,Produce ,6.0,4.0,5.0,18,4075.0,1.0,1.0,0.9333333333333333,8.312626025674962
waf5ed76,Outdoor Scenes,12.0,11.0,12.0,18,2333.0,0.0,1.0,0.9333333333333333,7.75491027202143
waf5ed76,Appliances,1.0,1.0,1.0,18,706.0,1.0,2.0,0.9333333333333333,6.559615237493242
waf5ed76,Grass,3.0,3.0,3.0,18,2995.0,1.0,2.0,0.9333333333333333,8.00469951054955
waf5ed76,Insects,1.0,1.0,1.0,18,632.0,1.0,2.0,0.9333333333333333,6.448889394146858
waf5ed76,Things That Fly,4.0,4.0,4.0,18,1674.0,1.0,2.0,0.9333333333333333,7.422971251049421
waf5ed76,Animals,7.0,5.0,7.0,18,451.0,0.0,1.0,0.9333333333333333,6.111467339502679
waf5ed76,Birds,3.0,1.0,3.0,18,1123.0,1.0,2.0,0.9333333333333333,7.023758954738443
waf5ed76,Balls,3.0,3.0,2.0,18,3146.0,0.0,2.0,0.9333333333333333,8.053887083618223
waf5ed76,Things With Wheels,2.0,2.0,2.0,18,832.0,1.0,1.0,0.9333333333333333,6.723832440821209
waf5ed76,Dessert,1.0,1.0,0.0,18,352.0,1.0,1.0,0.9333333333333333,5.863631175598097
waf5ed76,Clouds,2.0,1.0,2.0,18,749.0,0.0,1.0,0.9333333333333333,6.618738983517219
waf5ed76,Beach,2.0,2.0,2.0,18,346.0,1.0,2.0,0.9333333333333333,5.846438775057725
waf5ed76,Fruit,3.0,3.0,3.0,18,4289.0,1.0,1.0,0.9333333333333333,8.36380888451688
waf5ed76,Things In Bowls,4.0,4.0,3.0,18,2552.0,1.0,1.0,0.9333333333333333,7.844632644464681
waf5ed76,Wild Animals,4.0,2.0,4.0,18,3213.0,1.0,2.0,0.9333333333333333,8.074960359115858
waf5ed76,Indoor Scenes,9.0,8.0,6.0,18,380.0,1.0,1.0,0.9333333333333333,5.940171252720432
waf5ed76,Leaves,6.0,5.0,6.0,18,5388.0,1.0,2.0,0.9333333333333333,8.591929537530255
waf5ed76,Vegetables,3.0,3.0,2.0,18,926.0,1.0,1.0,0.9333333333333333,6.8308742346461795
waf5ed76,Sky,4.0,3.0,4.0,18,2142.0,0.0,1.0,0.9333333333333333,7.669495251007694
waf5ed76,Foods,7.0,6.0,5.0,18,1243.0,1.0,1.0,0.9333333333333333,7.1252830915107115
waf5ed76,Berries,2.0,1.0,2.0,18,517.0,1.0,1.0,0.9333333333333333,6.248042874508429
waf5ed76,Hands,2.0,2.0,2.0,18,4458.0,1.0,2.0,0.9333333333333333,8.402455513945814
waf5ed76,Vehicles,3.0,3.0,3.0,18,2413.0,0.0,2.0,0.9333333333333333,7.7886260656250315
waf5ed76,Pets,2.0,2.0,2.0,18,449.0,1.0,1.0,0.9333333333333333,6.1070228877422545
wb83a52c,Sports Court,2.0,2.0,1.0,9,5663.0,1.0,1.0,0.7,8.641709066113805
wb83a52c,Birds,3.0,2.0,1.0,9,6391.0,0.0,1.0,0.7,8.762646029650282
wb83a52c,Vegetables,3.0,3.0,2.0,9,2530.0,1.0,1.0,0.7,7.835974581721566
wb83a52c,Leaves,6.0,6.0,2.0,9,1297.0,1.0,2.0,0.7,7.167809184316444
wb83a52c,Hands,2.0,2.0,0.0,9,915.0,1.0,2.0,0.7,6.818924065275521
wb83a52c,Animals,7.0,5.0,2.0,9,1469.0,0.0,1.0,0.7,7.292337176173877
wb83a52c,Grass,3.0,3.0,0.0,9,2788.0,1.0,2.0,0.7,7.933079771880415
wb83a52c,Sky,4.0,5.0,0.0,9,5383.0,0.0,1.0,0.7,8.591001118560957
wb83a52c,Appliances,1.0,5.0,1.0,9,3752.0,0.0,1.0,0.7,8.230044310126114
wb83a52c,Pets,2.0,2.0,1.0,9,1149.0,1.0,1.0,0.7,7.046647277848756
wb83a52c,Objects,7.0,13.0,3.0,9,5619.0,0.0,2.0,0.7,8.633908991112198
wb83a52c,Balls,3.0,3.0,1.0,9,1840.0,1.0,1.0,0.7,7.517520850603031
wb83a52c,Outdoor Scenes,12.0,11.0,3.0,9,3854.0,1.0,2.0,0.7,8.256866848974312
wb83a52c,Vehicles,3.0,3.0,1.0,9,3928.0,0.0,2.0,0.7,8.275885669474356
wb83a52c,Mammals,3.0,3.0,1.0,9,1080.0,1.0,1.0,0.7,6.984716320118266
wb83a52c,Fruit,3.0,3.0,2.0,9,1689.0,1.0,1.0,0.7,7.4318919168078
wb83a52c,Beach,2.0,1.0,0.0,9,1076.0,0.0,1.0,0.7,6.98100574072173
wb83a52c,Insects,1.0,1.0,0.0,9,1466.0,1.0,2.0,0.7,7.290292882446597
wb83a52c,Produce ,6.0,6.0,4.0,9,617.0,1.0,1.0,0.7,6.424869023905388
wb83a52c,Clouds,2.0,2.0,0.0,9,2948.0,0.0,1.0,0.7,7.988882253309227
wb83a52c,Things That Fly,4.0,4.0,2.0,9,1583.0,0.0,1.0,0.7,7.367077059881012
wb83a52c,Sweet Foods,4.0,1.0,2.0,9,3844.0,1.0,1.0,0.7,8.254268770090183
wb83a52c,Wild Animals,4.0,4.0,1.0,9,6418.0,1.0,2.0,0.7,8.766861821669803
wb83a52c,Indoor Scenes,9.0,8.0,6.0,9,3225.0,0.0,2.0,0.7,8.078688229229872
wb83a52c,Foods,7.0,7.0,4.0,9,756.0,1.0,1.0,0.7,6.628041376179533
wb83a52c,Dessert,1.0,1.0,0.0,9,748.0,1.0,1.0,0.7,6.617402977974478
wb83a52c,Berries,2.0,2.0,2.0,9,638.0,1.0,1.0,0.7,6.45833828334479
wb83a52c,Water,3.0,3.0,0.0,9,2275.0,1.0,2.0,0.7,7.729735331385051
wb83a52c,Things With Wheels,2.0,2.0,1.0,9,5766.0,0.0,2.0,0.7,8.659733878198347
wf9d56e4,Wild Animals,4.0,4.0,3.0,15,3284.0,1.0,2.0,0.8666666666666667,8.096817470572319
wf9d56e4,Birds,3.0,3.0,3.0,15,3564.0,1.0,2.0,0.8666666666666667,8.1786387885907
wf9d56e4,Balls,3.0,3.0,2.0,15,1623.0,1.0,1.0,0.8666666666666667,7.392031567514591
wf9d56e4,Produce ,6.0,0.0,3.0,15,1963.0,0.0,2.0,0.8666666666666667,7.5822291942764615
wf9d56e4,Things In Bowls,4.0,4.0,2.0,15,2327.0,0.0,2.0,0.8666666666666667,7.752335163302292
wf9d56e4,Hands,2.0,2.0,0.0,15,3726.0,1.0,2.0,0.8666666666666667,8.223090551161533
wf9d56e4,Pets,2.0,2.0,2.0,15,280.0,1.0,1.0,0.8666666666666667,5.634789603169249
wf9d56e4,Sports Court,2.0,2.0,2.0,15,749.0,1.0,1.0,0.8666666666666667,6.618738983517219
wf9d56e4,Objects,7.0,20.0,5.0,15,1250.0,1.0,1.0,0.8666666666666667,7.1308988302963465
wf9d56e4,Things That Fly,4.0,4.0,3.0,15,1770.0,1.0,2.0,0.8666666666666667,7.478734825567875
wf9d56e4,Water,3.0,3.0,2.0,15,3125.0,1.0,2.0,0.8666666666666667,8.047189562170502
wf9d56e4,Grass,3.0,5.0,2.0,15,569.0,1.0,2.0,0.8666666666666667,6.343880434126331
wf9d56e4,Appliances,1.0,0.0,0.0,15,1235.0,1.0,2.0,0.8666666666666667,7.118826249062078
wf9d56e4,Beach,2.0,1.0,1.0,15,257.0,1.0,2.0,0.8666666666666667,5.54907608489522
wf9d56e4,Fruit,3.0,3.0,2.0,15,1025.0,1.0,1.0,0.8666666666666667,6.932447891572509
wf9d56e4,Animals,7.0,7.0,6.0,15,4379.0,1.0,2.0,0.8666666666666667,8.384575666801398
wf9d56e4,Mammals,3.0,3.0,3.0,15,2160.0,1.0,1.0,0.8666666666666667,7.67786350067821
wf9d56e4,Vehicles,3.0,3.0,3.0,15,697.0,1.0,1.0,0.8666666666666667,6.546785410760524
wf9d56e4,Things With Wheels,2.0,1.0,2.0,15,2527.0,1.0,1.0,0.8666666666666667,7.834788107388194
