,index,wid,option,choice,rt,correct,trial_number,game,phase,n_true_memories,n_considered,value,remembered_value,n_total_memories_shown,n_total_memories,n_remembered_shown,n_remembered,recalled_mem_value,considered_value,considered_mem_value,considered_recalled_mem_value
1028,1638,w8937d22,Blue,1.0,1823.0,0,1,4,choice,3,3,-2,13.0,6,6,3,3,13.0,-4,13.0,13.0
1029,1639,w8937d22,Green,0.0,1932.0,1,2,4,choice,2,2,-2,-8.0,6,6,2,2,-8.0,1,-8.0,-8.0
1030,1640,w8937d22,Scene,0.0,1993.0,1,3,4,choice,3,2,-4,9.0,6,6,3,3,9.0,-3,13.0,13.0
1031,1641,w8937d22,Yellow,1.0,1572.0,1,4,4,choice,1,1,7,7.0,6,6,1,1,7.0,14,7.0,7.0
1032,1642,w8937d22,Animal,0.0,3261.0,0,5,4,choice,1,1,8,3.0,6,6,1,1,3.0,16,3.0,3.0
1033,1643,w8937d22,Food,0.0,2755.0,1,6,4,choice,2,2,-1,0.0,6,6,2,2,0.0,-2,0.0,0.0
1034,1646,w8937d22,Animal,0.0,4480.0,1,3,5,choice,2,1,-3,-18.0,2,2,1,1,-9.0,12,-9.0,-9.0
1035,1647,w8937d22,Object,1.0,1698.0,0,4,5,choice,3,1,-2,14.0,2,2,1,2,4.0,-7,4.0,4.0
1036,1648,w8937d22,Blue,0.0,3096.0,0,5,5,choice,2,1,3,-7.0,2,2,1,1,-9.0,12,-9.0,-9.0
1037,1650,w0bdd7c4,Object,0.0,4755.0,0,1,1,choice,1,4,2,3.0,3,3,1,1,3.0,4,3.0,3.0
1038,1651,w0bdd7c4,Blue,0.0,5381.0,1,2,1,choice,2,4,-1,8.0,3,3,1,1,2.0,-2,8.0,2.0
1039,1653,w0bdd7c4,Food,0.0,1680.0,1,4,1,choice,3,3,-3,-12.0,3,3,1,2,2.0,0,-6.0,2.0
1040,1654,w0bdd7c4,Animal,1.0,3514.0,0,5,1,choice,2,4,-5,9.0,3,3,1,2,3.0,-10,9.0,3.0
1041,1655,w0bdd7c4,Green,1.0,2716.0,1,6,1,choice,3,4,1,-2.0,3,3,2,2,6.0,2,-2.0,6.0
1042,1656,w0bdd7c4,Blue,0.0,3250.0,1,1,2,choice,3,4,-2,6.0,3,3,2,2,11.0,-4,6.0,11.0
1043,1657,w0bdd7c4,Object,1.0,2155.0,1,2,2,choice,3,4,4,3.0,3,3,1,1,6.0,8,3.0,6.0
1044,1659,w0bdd7c4,Yellow,0.0,5694.0,1,4,2,choice,2,4,-1,-13.0,3,3,1,1,-4.0,-2,-13.0,-4.0
1045,1661,w0bdd7c4,Food,1.0,1114.0,1,6,2,choice,2,4,3,1.0,3,3,2,3,1.0,6,1.0,1.0
1046,1662,w0bdd7c4,Animal,0.0,3993.0,0,1,3,choice,1,4,8,5.0,4,4,1,1,5.0,16,5.0,5.0
1047,1663,w0bdd7c4,Object,0.0,1835.0,1,2,3,choice,2,4,-3,-13.0,4,4,1,2,-9.0,-6,-13.0,-9.0
1048,1664,w0bdd7c4,Scene,1.0,1979.0,0,3,3,choice,3,4,-1,-2.0,4,4,2,2,3.0,-2,-2.0,3.0
1049,1665,w0bdd7c4,Green,0.0,3462.0,1,4,3,choice,1,4,-2,-3.0,4,4,1,1,-3.0,-4,-3.0,-3.0
1050,1667,w0bdd7c4,Yellow,1.0,572.0,1,6,3,choice,3,4,4,2.0,4,4,3,3,2.0,8,2.0,2.0
1051,1668,w0bdd7c4,Red,0.0,5565.0,0,1,4,choice,2,4,8,-8.0,5,5,2,2,-8.0,16,-8.0,-8.0
1052,1669,w0bdd7c4,Scene,1.0,3103.0,1,2,4,choice,1,4,4,3.0,5,5,1,1,3.0,8,3.0,3.0
1053,1670,w0bdd7c4,Animal,0.0,3567.0,1,3,4,choice,3,4,-4,4.0,5,5,2,3,-2.0,-8,4.0,-2.0
1054,1671,w0bdd7c4,Yellow,0.0,4707.0,1,4,4,choice,1,4,-6,3.0,5,5,1,1,3.0,-12,3.0,3.0
1055,1672,w0bdd7c4,Object,1.0,793.0,1,5,4,choice,2,4,4,-9.0,5,5,2,2,-9.0,8,-9.0,-9.0
1056,1673,w0bdd7c4,Blue,1.0,624.0,1,6,4,choice,3,4,2,3.0,5,5,2,2,-3.0,4,3.0,-3.0
1057,1674,w0bdd7c4,Red,0.0,4279.0,1,1,5,choice,1,4,-7,-6.0,5,5,1,2,-6.0,-14,-6.0,-6.0
1058,1675,w0bdd7c4,Scene,0.0,1081.0,0,2,5,choice,3,4,3,-4.0,5,5,3,3,-4.0,6,-4.0,-4.0
1059,1676,w0bdd7c4,Green,1.0,1152.0,1,3,5,choice,3,4,3,13.0,5,5,2,2,10.0,6,13.0,10.0
1060,1677,w0bdd7c4,Yellow,0.0,4376.0,0,4,5,choice,2,4,3,-10.0,5,5,2,2,-10.0,6,-10.0,-10.0
1061,1678,w0bdd7c4,Animal,1.0,1112.0,0,5,5,choice,1,4,-9,3.0,5,5,1,2,3.0,-18,3.0,3.0
1062,1679,w0bdd7c4,Food,1.0,2132.0,1,6,5,choice,2,4,5,-2.0,5,5,1,1,-5.0,10,-2.0,-5.0
1063,1682,w5bee286,Blue,1.0,581.0,0,3,1,choice,1,1,-7,-7.0,3,3,1,3,-7.0,-14,-7.0,-7.0
1064,1683,w5bee286,Red,1.0,942.0,1,4,1,choice,2,1,2,-5.0,3,3,2,2,-5.0,3,-3.0,-3.0
1065,1684,w5bee286,Animal,0.0,1991.0,0,5,1,choice,3,1,2,-9.0,3,3,2,3,-10.0,-11,-7.0,-7.0
1066,1686,w5bee286,Scene,,,0,1,2,choice,3,3,-3,3.0,6,6,3,3,3.0,-6,3.0,3.0
1067,1687,w5bee286,Red,1.0,2920.0,0,2,2,choice,2,2,-2,6.0,6,6,2,2,6.0,-7,6.0,6.0
1068,1688,w5bee286,Food,0.0,2232.0,1,3,2,choice,2,1,-6,-7.0,6,6,2,2,-7.0,-15,-9.0,-9.0
1069,1689,w5bee286,Object,1.0,1128.0,1,4,2,choice,1,2,8,3.0,6,6,1,1,3.0,16,3.0,3.0
1070,1690,w5bee286,Green,0.0,1643.0,0,5,2,choice,3,3,5,-10.0,6,6,3,3,-10.0,10,-10.0,-10.0
1071,1691,w5bee286,Yellow,1.0,2137.0,0,6,2,choice,1,1,-4,3.0,6,6,1,1,3.0,-8,3.0,3.0
1072,1693,w5bee286,Food,1.0,2659.0,1,2,3,choice,2,2,2,-16.0,4,4,2,3,-16.0,-4,-7.0,-7.0
1073,1694,w5bee286,Animal,0.0,2022.0,0,3,3,choice,1,1,9,8.0,4,4,1,1,8.0,18,8.0,8.0
1074,1695,w5bee286,Yellow,0.0,976.0,1,4,3,choice,3,3,-1,-3.0,4,4,3,3,-3.0,2,-3.0,-3.0
1075,1696,w5bee286,Blue,1.0,545.0,1,5,3,choice,2,1,5,-6.0,4,4,1,1,-9.0,8,-9.0,-9.0
1076,1699,w5bee286,Blue,1.0,480.0,1,2,4,choice,2,2,1,3.0,5,5,2,3,3.0,14,7.0,7.0
1077,1700,w5bee286,Scene,1.0,1386.0,1,3,4,choice,3,2,2,9.0,5,5,2,2,11.0,-2,11.0,11.0
1078,1701,w5bee286,Animal,1.0,2618.0,0,4,4,choice,1,1,-4,7.0,5,5,1,1,7.0,-4,7.0,7.0
1079,1702,w5bee286,Object,0.0,1262.0,0,5,4,choice,2,1,3,0.0,5,5,2,2,0.0,18,4.0,4.0
1080,1703,w5bee286,Green,1.0,2660.0,0,6,4,choice,3,2,-3,15.0,5,5,3,3,15.0,-2,8.0,8.0
1081,1704,w5bee286,Red,0.0,1848.0,1,1,5,choice,2,1,-2,-13.0,6,6,1,1,-9.0,-18,-9.0,-9.0
1082,1705,w5bee286,Blue,1.0,1332.0,0,2,5,choice,3,3,-1,14.0,6,6,3,3,14.0,-3,14.0,14.0
1083,1706,w5bee286,Green,1.0,622.0,1,3,5,choice,1,1,8,8.0,6,6,1,1,16.0,8,8.0,8.0
1084,1707,w5bee286,Animal,1.0,968.0,1,4,5,choice,3,1,4,3.0,6,6,3,3,11.0,-5,-9.0,-9.0
1085,1708,w5bee286,Food,1.0,2491.0,0,5,5,choice,1,1,-2,6.0,6,6,1,1,6.0,-4,6.0,6.0
1086,1710,w30bb20e,Green,1.0,3146.0,0,1,1,choice,3,4,-1,-8.0,4,4,2,2,-8.0,10,-5.0,-5.0
1087,1712,w30bb20e,Scene,1.0,3037.0,1,3,1,choice,3,2,4,-6.0,4,4,3,3,-6.0,28,2.0,2.0
1088,1713,w30bb20e,Blue,1.0,3059.0,1,4,1,choice,2,1,6,9.0,4,4,1,1,9.0,21,9.0,9.0
1089,1714,w30bb20e,Animal,0.0,6626.0,0,5,1,choice,2,1,8,0.0,4,4,1,1,0.0,18,1.0,1.0
1090,1715,w30bb20e,Red,0.0,7441.0,0,6,1,choice,1,1,5,-7.0,4,4,1,1,-7.0,15,-7.0,-7.0
1091,1716,w30bb20e,Object,1.0,4596.0,1,1,2,choice,2,2,1,-4.0,5,5,2,2,-4.0,2,1.0,1.0
1092,1717,w30bb20e,Scene,1.0,1830.0,0,2,2,choice,3,2,-1,-9.0,5,5,2,2,-5.0,1,4.0,4.0
1093,1719,w30bb20e,Yellow,1.0,2402.0,1,4,2,choice,2,2,5,-4.0,5,5,2,2,-4.0,10,5.0,5.0
1094,1720,w30bb20e,Animal,0.0,2028.0,0,5,2,choice,1,1,6,0.0,5,5,1,1,0.0,12,1.0,1.0
1095,1721,w30bb20e,Green,0.0,3274.0,0,6,2,choice,3,3,4,-5.0,5,5,3,3,-5.0,8,1.0,1.0
1096,1723,w30bb20e,Food,1.0,5368.0,0,2,3,choice,3,2,-2,-6.0,4,4,2,2,0.0,-1,-1.0,5.0
1097,1724,w30bb20e,Scene,1.0,5655.0,1,3,3,choice,1,1,2,0.0,4,4,1,1,0.0,2,2.0,2.0
1098,1725,w30bb20e,Green,1.0,5905.0,1,4,3,choice,2,1,3,0.0,4,4,2,2,0.0,-2,5.0,5.0
1099,1726,w30bb20e,Object,1.0,2107.0,1,5,3,choice,2,2,1,-8.0,4,4,1,1,0.0,1,-1.0,7.0
1100,1727,w30bb20e,Yellow,0.0,5846.0,1,6,3,choice,1,1,-3,0.0,4,4,1,1,0.0,-3,2.0,2.0
1101,1729,w30bb20e,Animal,0.0,3122.0,0,2,4,choice,2,1,2,-3.0,3,3,1,1,0.0,12,6.0,6.0
1102,1730,w30bb20e,Red,0.0,1371.0,1,3,4,choice,2,2,-3,-9.0,3,3,2,2,-9.0,3,-3.0,-3.0
1103,1732,w30bb20e,Food,0.0,2962.0,0,5,4,choice,3,2,1,-9.0,3,3,2,2,-9.0,11,10.0,5.0
1104,1733,w30bb20e,Blue,1.0,4829.0,1,6,4,choice,1,1,3,0.0,3,3,1,1,0.0,6,5.0,5.0
1105,1734,w30bb20e,Red,1.0,1491.0,1,1,5,choice,3,3,6,-9.0,5,5,3,3,-9.0,12,5.0,5.0
1106,1735,w30bb20e,Animal,1.0,3316.0,0,2,5,choice,3,2,-1,-8.0,5,5,2,2,-5.0,8,2.0,2.0
1107,1736,w30bb20e,Blue,0.0,2579.0,1,3,5,choice,1,1,-3,-5.0,5,5,1,1,-5.0,-6,-5.0,-5.0
1108,1737,w30bb20e,Food,1.0,3906.0,1,4,5,choice,1,1,8,0.0,5,5,1,1,0.0,16,7.0,7.0
1109,1738,w30bb20e,Object,0.0,1082.0,1,5,5,choice,2,2,-7,-9.0,5,5,2,2,-9.0,-14,-5.0,-5.0
1110,1739,w30bb20e,Yellow,1.0,5541.0,0,6,5,choice,2,1,-3,-3.0,5,5,1,1,0.0,4,4.0,4.0
1111,1752,wb90ffa2,Blue,1.0,2765.0,1,1,1,choice,1,3,3,0.0,4,4,1,1,0.0,9,2.0,2.0
1112,1753,wb90ffa2,Food,1.0,1296.0,1,2,1,choice,2,2,8,-5.0,4,4,1,1,0.0,25,1.0,6.0
1113,1754,wb90ffa2,Scene,0.0,4368.0,0,3,1,choice,3,3,1,-7.0,4,4,2,2,-5.0,13,-3.0,-3.0
1114,1756,wb90ffa2,Red,1.0,2211.0,0,5,1,choice,3,1,-1,-4.0,4,4,2,2,-2.0,27,6.0,6.0
1115,1764,wb90ffa2,Animal,0.0,5673.0,0,1,3,choice,3,2,1,5.0,4,4,2,2,1.0,-2,-5.0,-5.0
1116,1765,wb90ffa2,Green,1.0,1877.0,1,2,3,choice,3,1,1,12.0,4,4,1,1,6.0,-18,6.0,6.0
1117,1767,wb90ffa2,Red,0.0,2144.0,1,4,3,choice,1,1,-6,-5.0,4,4,1,1,-5.0,-6,4.0,4.0
1118,1768,wb90ffa2,Blue,1.0,1379.0,0,5,3,choice,2,2,-4,10.0,4,4,2,3,10.0,-4,6.0,6.0
1119,1769,wb90ffa2,Scene,1.0,939.0,0,6,3,choice,1,2,-9,6.0,4,4,1,2,6.0,-18,6.0,6.0
1120,1772,wb90ffa2,Food,1.0,1890.0,1,3,4,choice,3,1,1,3.0,3,3,1,1,6.0,8,6.0,6.0
1121,1776,wb90ffa2,Blue,0.0,1408.0,1,1,5,choice,3,1,-3,0.0,4,4,2,2,0.0,-8,5.0,5.0
1122,1778,wb90ffa2,Food,1.0,1416.0,0,3,5,choice,3,1,-3,-9.0,4,4,2,2,0.0,-8,5.0,5.0
1123,1779,wb90ffa2,Animal,1.0,2468.0,0,4,5,choice,2,1,-2,-5.0,4,4,2,2,-5.0,3,-5.0,-5.0
1124,1782,wc6ebbf2,Food,,,0,1,1,choice,2,4,1,0.0,5,5,2,2,0.0,2,3.0,3.0
1125,1783,wc6ebbf2,Animal,0.0,4539.0,1,2,1,choice,3,4,-3,-13.0,5,5,2,2,-4.0,-6,-6.0,3.0
1126,1784,wc6ebbf2,Blue,1.0,6584.0,0,3,1,choice,1,4,-4,-4.0,5,5,1,1,-4.0,-8,-4.0,-4.0
1127,1785,wc6ebbf2,Green,,,0,4,1,choice,2,4,8,0.0,5,5,2,2,0.0,16,8.0,8.0
1128,1786,wc6ebbf2,Yellow,1.0,2995.0,1,5,1,choice,3,4,1,-17.0,5,5,2,2,-8.0,-5,-7.0,2.0
1129,1787,wc6ebbf2,Scene,0.0,3199.0,0,6,1,choice,1,4,7,-8.0,5,5,1,1,-8.0,7,-8.0,-8.0
1130,1788,wc6ebbf2,Red,1.0,6434.0,1,1,2,choice,1,4,5,-4.0,3,3,1,1,-4.0,10,-4.0,-4.0
1131,1790,wc6ebbf2,Blue,0.0,2275.0,1,3,2,choice,2,4,-7,-9.0,3,3,1,1,0.0,-14,-5.0,4.0
1132,1791,wc6ebbf2,Yellow,0.0,1878.0,1,4,2,choice,3,4,-2,-9.0,3,3,1,1,-9.0,-4,1.0,-9.0
1133,1793,wc6ebbf2,Food,1.0,2438.0,1,6,2,choice,3,4,1,-13.0,3,3,3,3,-13.0,2,-9.0,-9.0
1134,1794,wc6ebbf2,Animal,0.0,5082.0,1,1,3,choice,2,4,-6,-9.0,3,3,1,1,0.0,-12,-5.0,4.0
1135,1795,wc6ebbf2,Yellow,1.0,2192.0,0,2,3,choice,1,4,-2,-2.0,3,3,1,1,-2.0,-4,-2.0,-2.0
1136,1796,wc6ebbf2,Object,,,0,3,3,choice,3,4,-1,-11.0,3,3,2,2,-9.0,-2,-11.0,-9.0
1137,1799,wc6ebbf2,Green,1.0,2632.0,0,6,3,choice,2,4,-4,-7.0,3,3,2,2,-7.0,-8,-3.0,-3.0
1138,1801,wc6ebbf2,Red,1.0,2144.0,1,2,4,choice,3,4,3,-8.0,3,3,3,3,-8.0,6,1.0,1.0
1139,1802,wc6ebbf2,Food,1.0,4449.0,0,3,4,choice,1,4,-7,0.0,3,3,1,1,0.0,-14,6.0,6.0
1140,1803,wc6ebbf2,Object,0.0,4786.0,0,4,4,choice,3,4,1,-8.0,3,3,1,1,-8.0,2,-2.0,-8.0
1141,1805,wc6ebbf2,Scene,0.0,4818.0,0,6,4,choice,2,4,5,-5.0,3,3,1,1,0.0,10,-2.0,3.0
1142,1806,wc6ebbf2,Blue,0.0,6088.0,0,1,5,choice,3,4,6,-9.0,5,5,2,2,-9.0,12,6.0,-1.0
1143,1807,wc6ebbf2,Green,0.0,5668.0,1,2,5,choice,2,4,-2,0.0,5,5,2,2,0.0,-4,6.0,6.0
1144,1808,wc6ebbf2,Animal,1.0,5479.0,1,3,5,choice,1,4,8,0.0,5,5,1,1,0.0,16,8.0,8.0
1145,1809,wc6ebbf2,Food,0.0,6094.0,1,4,5,choice,2,4,-8,-9.0,5,5,2,2,-9.0,-16,-6.0,-6.0
1146,1810,wc6ebbf2,Yellow,1.0,5685.0,0,5,5,choice,1,4,-5,-5.0,5,5,1,1,-5.0,-10,-5.0,-5.0
1147,1811,wc6ebbf2,Scene,1.0,5552.0,0,6,5,choice,3,4,-1,-5.0,5,5,2,2,-5.0,-2,5.0,-2.0
1148,1842,wea96b0b,Blue,0.0,3739.0,0,1,1,choice,3,2,2,-3.0,5,5,2,2,-5.0,-14,-8.0,-8.0
1149,1843,wea96b0b,Green,1.0,4011.0,0,2,1,choice,2,2,-1,9.0,5,5,2,2,9.0,-5,9.0,9.0
1150,1844,wea96b0b,Object,1.0,5454.0,0,3,1,choice,3,2,-1,-5.0,5,5,2,2,-7.0,-24,-7.0,-7.0
1151,1845,wea96b0b,Red,0.0,4605.0,1,4,1,choice,1,1,-5,-9.0,5,5,1,2,-9.0,-15,-9.0,-9.0
1152,1846,wea96b0b,Scene,1.0,2755.0,1,5,1,choice,1,1,4,3.0,5,5,1,1,3.0,4,3.0,3.0
1153,1847,wea96b0b,Food,0.0,2378.0,1,6,1,choice,2,5,-7,-1.0,5,5,2,2,-1.0,-14,-8.0,-8.0
1154,1848,wea96b0b,Food,0.0,3146.0,0,1,2,choice,2,1,1,0.0,4,4,1,1,3.0,-4,3.0,3.0
1155,1849,wea96b0b,Yellow,1.0,1299.0,1,2,2,choice,2,1,6,11.0,4,4,2,2,11.0,-4,3.0,3.0
1156,1850,wea96b0b,Animal,0.0,3221.0,1,3,2,choice,1,1,-5,2.0,4,4,1,1,2.0,-5,2.0,2.0
1157,1851,wea96b0b,Scene,1.0,3405.0,1,4,2,choice,3,1,3,14.0,4,4,2,2,12.0,8,4.0,4.0
1158,1853,wea96b0b,Red,1.0,3913.0,1,6,2,choice,3,1,2,3.0,4,4,2,2,6.0,3,4.0,4.0
1159,1858,wea96b0b,Green,0.0,5154.0,1,5,3,choice,2,1,-1,0.0,2,2,1,2,2.0,-9,2.0,2.0
1160,1859,wea96b0b,Blue,1.0,2001.0,0,6,3,choice,1,1,-4,-2.0,2,2,1,1,-2.0,-4,-2.0,-2.0
1161,1860,wea96b0b,Red,1.0,2276.0,1,1,4,choice,2,1,5,-5.0,4,4,1,1,-7.0,16,-7.0,-7.0
1162,1861,wea96b0b,Animal,1.0,4114.0,1,2,4,choice,2,1,2,-1.0,4,4,1,1,-3.0,5,-3.0,-3.0
1163,1862,wea96b0b,Green,0.0,1736.0,0,3,4,choice,3,2,1,-4.0,4,4,3,3,-4.0,-3,-1.0,-1.0
1164,1864,wea96b0b,Scene,0.0,2463.0,0,5,4,choice,3,2,1,2.0,4,4,2,2,0.0,20,0.0,0.0
1165,1865,wea96b0b,Food,1.0,3888.0,0,6,4,choice,1,1,-6,-8.0,4,4,1,1,-8.0,-12,-8.0,-8.0
1166,1866,wea96b0b,Yellow,0.0,4463.0,0,1,5,choice,3,1,1,7.0,2,2,2,2,10.0,-4,4.0,4.0
1167,1869,wea96b0b,Object,1.0,2744.0,0,4,5,choice,3,1,-3,13.0,2,2,1,1,6.0,-8,6.0,6.0
1168,1871,wea96b0b,Scene,1.0,2044.0,1,6,5,choice,1,2,2,4.0,2,2,1,2,4.0,4,4.0,4.0
1169,1878,wbd60b70,Blue,1.0,2887.0,1,1,1,choice,3,4,3,-5.0,5,5,3,3,-5.0,6,-5.0,-5.0
1170,1879,wbd60b70,Animal,1.0,5088.0,0,2,1,choice,2,4,-2,-2.0,5,5,1,1,7.0,-4,-2.0,7.0
1171,1880,wbd60b70,Food,1.0,4857.0,1,3,1,choice,3,3,3,-6.0,5,5,3,3,-6.0,5,-6.0,-6.0
1172,1881,wbd60b70,Object,0.0,5984.0,1,4,1,choice,1,5,-8,-8.0,5,5,1,1,-8.0,-16,-10.0,-10.0
1173,1882,wbd60b70,Yellow,1.0,4242.0,0,5,1,choice,2,3,-4,-4.0,5,5,1,1,5.0,-3,-4.0,5.0
1174,1883,wbd60b70,Red,0.0,3659.0,1,6,1,choice,1,4,-6,-7.0,5,5,1,2,-7.0,-18,-7.0,-7.0
1175,1884,wbd60b70,Yellow,1.0,3093.0,0,1,2,choice,1,1,-7,-7.0,4,4,1,1,-7.0,-14,-7.0,-7.0
1176,1885,wbd60b70,Animal,,,0,2,2,choice,2,2,3,6.0,4,4,1,1,-1.0,6,6.0,-1.0
1177,1886,wbd60b70,Object,0.0,3514.0,1,3,2,choice,1,1,-8,-5.0,4,4,1,1,-5.0,-8,-5.0,-5.0
1178,1888,wbd60b70,Red,1.0,1004.0,1,5,2,choice,3,3,3,-13.0,4,4,3,4,-13.0,14,-8.0,-8.0
1179,1889,wbd60b70,Scene,1.0,1140.0,1,6,2,choice,3,2,3,-22.0,4,4,2,2,-14.0,-2,-14.0,-14.0
1180,1890,wbd60b70,Blue,1.0,4260.0,0,1,3,choice,2,3,-1,-6.0,4,4,1,2,1.0,0,-6.0,1.0
1181,1891,wbd60b70,Object,,,0,2,3,choice,3,2,-1,-11.0,4,4,2,2,-4.0,0,-4.0,-4.0
1182,1892,wbd60b70,Animal,1.0,2524.0,1,3,3,choice,1,2,8,5.0,4,4,1,2,5.0,16,5.0,5.0
1183,1893,wbd60b70,Red,1.0,2707.0,1,4,3,choice,1,1,6,-9.0,4,4,1,1,-9.0,12,-9.0,-9.0
1184,1894,wbd60b70,Green,1.0,3413.0,0,5,3,choice,3,2,-4,10.0,4,4,2,2,10.0,6,10.0,10.0
1185,1895,wbd60b70,Food,0.0,6006.0,1,6,3,choice,2,1,-6,1.0,4,4,1,1,1.0,2,1.0,1.0
1186,1896,wbd60b70,Food,1.0,2327.0,0,1,4,choice,2,2,-1,2.0,3,3,1,2,9.0,16,9.0,9.0
1187,1897,wbd60b70,Red,0.0,1675.0,0,2,4,choice,3,1,2,-12.0,3,3,2,2,-5.0,15,4.0,4.0
1188,1898,wbd60b70,Yellow,1.0,2857.0,1,3,4,choice,2,1,5,0.0,3,3,1,1,9.0,16,9.0,9.0
1189,1899,wbd60b70,Scene,1.0,2689.0,1,4,4,choice,1,1,4,4.0,3,3,1,1,4.0,8,4.0,4.0
1190,1900,wbd60b70,Animal,0.0,2659.0,1,5,4,choice,3,2,-2,-14.0,3,3,1,1,-9.0,1,-5.0,-9.0
1191,1902,wbd60b70,Yellow,1.0,3890.0,0,1,5,choice,2,2,-4,-10.0,4,4,2,2,-10.0,-8,-10.0,-10.0
1192,1903,wbd60b70,Scene,0.0,1387.0,1,2,5,choice,3,2,-2,-2.0,4,4,2,2,2.0,4,2.0,2.0
1193,1904,wbd60b70,Blue,1.0,5721.0,1,3,5,choice,1,2,9,9.0,4,4,1,2,9.0,18,9.0,9.0
1194,1905,wbd60b70,Object,0.0,4348.0,1,4,5,choice,2,2,-3,-8.0,4,4,2,2,-8.0,-6,-8.0,-8.0
1195,1906,wbd60b70,Green,1.0,6665.0,0,5,5,choice,3,1,-2,-8.0,4,4,1,2,-5.0,-12,-5.0,-5.0
1196,1908,wdfa587e,Red,0.0,2735.0,1,1,1,choice,3,4,-2,-2.0,3,3,1,2,8.0,-9,-2.0,8.0
1197,1909,wdfa587e,Blue,1.0,3468.0,1,2,1,choice,1,6,9,0.0,3,3,1,1,0.0,18,-4.0,0.0
1198,1910,wdfa587e,Animal,0.0,6215.0,1,3,1,choice,2,4,-3,-7.0,3,3,1,1,-3.0,-13,-7.0,-3.0
1199,1912,wdfa587e,Object,0.0,5808.0,1,5,1,choice,3,4,-1,-10.0,3,3,1,1,0.0,-2,-10.0,0.0
1200,1913,wdfa587e,Scene,1.0,1073.0,1,6,1,choice,1,4,7,8.0,3,3,1,2,8.0,14,8.0,8.0
1201,1914,wdfa587e,Food,1.0,3349.0,0,1,2,choice,2,2,-7,2.0,5,5,2,2,2.0,-14,2.0,2.0
1202,1915,wdfa587e,Blue,0.0,2912.0,1,2,2,choice,1,1,-5,-4.0,5,5,1,1,-4.0,-10,-4.0,-4.0
1203,1916,wdfa587e,Object,1.0,6367.0,1,3,2,choice,1,2,3,6.0,5,5,1,1,6.0,6,6.0,6.0
1204,1917,wdfa587e,Yellow,1.0,3589.0,1,4,2,choice,3,2,2,8.0,5,5,2,2,11.0,-12,11.0,11.0
1205,1918,wdfa587e,Red,1.0,3901.0,0,5,2,choice,2,2,-4,3.0,5,5,2,2,3.0,-8,3.0,3.0
1206,1919,wdfa587e,Animal,0.0,4018.0,1,6,2,choice,3,2,-3,-1.0,5,5,2,2,2.0,-22,2.0,2.0
1207,1920,wdfa587e,Object,0.0,3713.0,0,1,3,choice,3,2,1,4.0,5,5,3,3,4.0,-3,-1.0,-1.0
1208,1921,wdfa587e,Yellow,0.0,1469.0,1,2,3,choice,3,2,-5,-2.0,5,5,2,2,2.0,2,2.0,2.0
1209,1922,wdfa587e,Red,1.0,2772.0,0,3,3,choice,2,3,-3,-3.0,5,5,2,2,-3.0,-6,-3.0,-3.0
1210,1923,wdfa587e,Green,1.0,842.0,1,4,3,choice,1,1,5,5.0,5,5,1,1,5.0,5,5.0,5.0
1211,1925,wdfa587e,Scene,1.0,611.0,1,6,3,choice,2,2,2,0.0,5,5,2,2,0.0,4,0.0,0.0
1212,1926,wdfa587e,Object,1.0,5444.0,0,1,4,choice,1,3,-8,-4.0,4,4,1,2,-4.0,-16,-4.0,-4.0
1213,1927,wdfa587e,Blue,1.0,2301.0,1,2,4,choice,3,2,3,-4.0,4,4,3,3,-4.0,-1,-8.0,-8.0
1214,1928,wdfa587e,Green,0.0,3073.0,1,3,4,choice,2,2,-2,-2.0,4,4,1,1,3.0,1,-2.0,3.0
1215,1929,wdfa587e,Food,0.0,4954.0,0,4,4,choice,3,3,1,-6.0,4,4,2,2,-1.0,2,-6.0,-1.0
1216,1930,wdfa587e,Scene,0.0,4125.0,0,5,4,choice,2,2,2,-1.0,4,4,1,1,4.0,2,4.0,4.0
1217,1933,wdfa587e,Blue,0.0,4857.0,1,2,5,choice,3,2,-4,2.0,4,4,2,2,-3.0,-26,-3.0,-3.0
1218,1934,wdfa587e,Scene,0.0,2163.0,1,3,5,choice,1,1,-5,-7.0,4,4,1,2,-7.0,-10,-7.0,-7.0
1219,1935,wdfa587e,Food,1.0,4656.0,1,4,5,choice,3,3,2,-1.0,4,4,2,2,-1.0,0,-1.0,-1.0
1220,1936,wdfa587e,Yellow,0.0,5049.0,0,5,5,choice,1,1,6,-5.0,4,4,1,1,-5.0,12,-5.0,-5.0
1221,1937,wdfa587e,Animal,1.0,4779.0,1,6,5,choice,2,2,8,1.0,4,4,1,2,-4.0,-1,-4.0,-4.0
1222,1938,wc04c93a,Green,0.0,5037.0,1,1,1,choice,2,2,-3,-1.0,5,5,2,2,-1.0,-6,-1.0,-1.0
1223,1939,wc04c93a,Food,1.0,5202.0,1,2,1,choice,3,3,3,-4.0,5,5,3,3,-4.0,6,3.0,3.0
1224,1940,wc04c93a,Object,,,0,3,1,choice,1,1,-3,-6.0,5,5,1,1,-6.0,-3,-6.0,-6.0
1225,1941,wc04c93a,Yellow,1.0,3167.0,0,4,1,choice,3,2,-2,-10.0,5,5,2,2,-6.0,-1,3.0,7.0
1226,1942,wc04c93a,Red,1.0,3346.0,1,5,1,choice,1,1,4,4.0,5,5,1,1,4.0,8,4.0,4.0
