,index,wid,option,choice,rt,correct,trial_number,game,phase,n_true_memories,n_considered,value,remembered_value,n_total_memories_shown,n_total_memories,n_remembered_shown,n_remembered
1339,1543,w0fc6501,Green,1.0,4907.0,1,2,2,choice,1,0,3,-2.0,3,3,1,1
1340,1544,w0fc6501,Food,1.0,4003.0,0,3,2,choice,1,1,-2,2.0,3,3,1,2
1341,1545,w0fc6501,Animal,0.0,1801.0,0,4,2,choice,2,1,4,-3.0,3,3,0,0
1342,1546,w0fc6501,Blue,1.0,1874.0,1,5,2,choice,2,2,1,9.0,3,3,1,2
1343,1547,w0fc6501,Object,0.0,1992.0,0,6,2,choice,3,3,1,0.0,3,3,2,2
1344,1548,w0fc6501,Green,1.0,7266.0,1,1,3,choice,2,1,3,11.0,2,2,1,1
1345,1549,w0fc6501,Food,0.0,2390.0,0,2,3,choice,2,0,6,11.0,2,2,0,0
1346,1550,w0fc6501,Blue,1.0,1436.0,1,3,3,choice,3,1,2,10.0,2,2,0,0
1347,1551,w0fc6501,Scene,1.0,1655.0,1,4,3,choice,3,2,1,2.0,2,2,2,2
1348,1552,w0fc6501,Object,0.0,489.0,1,5,3,choice,1,1,-8,7.0,2,2,0,0
1349,1553,w0fc6501,Red,1.0,681.0,0,6,3,choice,1,1,-6,-1.0,2,2,1,1
1350,1554,w0fc6501,Animal,0.0,5389.0,0,1,4,choice,1,0,9,0.0,2,2,0,0
1351,1555,w0fc6501,Yellow,0.0,711.0,1,2,4,choice,3,1,-3,0.0,2,2,1,1
1352,1556,w0fc6501,Object,0.0,2989.0,1,3,4,choice,2,0,-6,0.0,2,2,0,0
1353,1557,w0fc6501,Red,1.0,1462.0,0,4,4,choice,2,1,-2,0.0,2,2,0,0
1354,1558,w0fc6501,Blue,1.0,5951.0,1,5,4,choice,1,1,6,0.0,2,2,1,1
1355,1559,w0fc6501,Scene,0.0,1422.0,1,6,4,choice,3,2,-2,0.0,2,2,2,2
1356,1590,wb0ecf0b,Scene,0.0,2228.0,0,1,1,choice,3,2,4,20.0,6,6,3,3
1357,1591,wb0ecf0b,Yellow,1.0,3627.0,1,2,1,choice,3,3,3,5.0,6,6,3,3
1358,1592,wb0ecf0b,Red,1.0,4378.0,0,3,1,choice,1,7,-9,9.0,6,6,1,1
1359,1593,wb0ecf0b,Object,0.0,4560.0,1,4,1,choice,1,2,-8,5.0,6,6,1,1
1360,1594,wb0ecf0b,Animal,0.0,4132.0,0,5,1,choice,2,2,2,-2.0,6,6,2,2
1361,1595,wb0ecf0b,Blue,0.0,2364.0,0,6,1,choice,2,2,4,9.0,6,6,2,2
1362,1596,wb0ecf0b,Blue,1.0,4628.0,0,1,2,choice,3,3,-1,3.0,6,6,3,3
1363,1597,wb0ecf0b,Yellow,0.0,6698.0,0,2,2,choice,1,1,7,7.0,6,6,1,1
1364,1598,wb0ecf0b,Green,1.0,4440.0,0,3,2,choice,2,2,-8,0.0,6,6,2,2
1365,1599,wb0ecf0b,Scene,,,0,4,2,choice,2,2,-1,3.0,6,6,2,2
1366,1600,wb0ecf0b,Food,1.0,10.0,1,5,2,choice,3,2,2,10.0,6,6,3,3
1367,1601,wb0ecf0b,Object,0.0,1716.0,1,6,2,choice,1,2,-3,-3.0,6,6,1,1
1368,1602,wb0ecf0b,Animal,1.0,2393.0,1,1,3,choice,1,2,7,5.0,2,2,1,1
1369,1603,wb0ecf0b,Yellow,1.0,2425.0,0,2,3,choice,2,2,-1,12.0,2,2,1,1
1370,1604,wb0ecf0b,Green,0.0,1617.0,1,3,3,choice,3,1,-3,-1.0,2,2,1,1
1371,1605,wb0ecf0b,Object,0.0,800.0,1,4,3,choice,2,2,-4,-1.0,2,2,1,1
1372,1606,wb0ecf0b,Blue,1.0,1559.0,1,5,3,choice,1,2,5,-5.0,2,2,0,0
1373,1607,wb0ecf0b,Food,0.0,948.0,1,6,3,choice,3,2,-2,2.0,2,2,0,0
1374,1608,wb0ecf0b,Food,1.0,1543.0,0,1,4,choice,1,2,-9,2.0,4,4,0,0
1375,1609,wb0ecf0b,Animal,0.0,2974.0,0,2,4,choice,2,2,6,3.0,4,4,2,2
1376,1610,wb0ecf0b,Green,1.0,995.0,0,3,4,choice,1,2,-7,-4.0,4,4,1,1
1377,1611,wb0ecf0b,Object,0.0,762.0,0,4,4,choice,3,2,1,4.0,4,4,2,2
1378,1612,wb0ecf0b,Blue,1.0,844.0,1,5,4,choice,2,2,3,0.0,4,4,2,2
1379,1613,wb0ecf0b,Red,1.0,1359.0,1,6,4,choice,3,1,2,13.0,4,4,1,1
1380,1614,wb0ecf0b,Yellow,1.0,3143.0,1,1,5,choice,1,1,8,5.0,4,4,0,0
1381,1615,wb0ecf0b,Animal,,,0,2,5,choice,3,1,6,9.0,4,4,2,2
1382,1616,wb0ecf0b,Scene,0.0,120.0,1,3,5,choice,2,1,-1,13.0,4,4,1,1
1383,1617,wb0ecf0b,Red,0.0,1019.0,1,4,5,choice,3,3,-3,12.0,4,4,3,3
1384,1618,wb0ecf0b,Food,0.0,2370.0,1,5,5,choice,1,2,-4,-6.0,4,4,1,1
1385,1619,wb0ecf0b,Green,0.0,887.0,1,6,5,choice,2,0,-4,-1.0,4,4,1,1
1386,1620,w8937d22,Animal,1.0,6028.0,1,1,1,choice,3,3,1,12.0,6,6,3,3
1387,1621,w8937d22,Scene,0.0,2408.0,1,2,1,choice,2,2,-3,-15.0,6,6,2,2
1388,1622,w8937d22,Red,1.0,3548.0,0,3,1,choice,2,2,-7,-7.0,6,6,2,2
1389,1623,w8937d22,Yellow,1.0,1622.0,0,4,1,choice,3,2,-2,4.0,6,6,3,3
1390,1624,w8937d22,Green,1.0,4166.0,1,5,1,choice,1,1,4,4.0,6,6,1,1
1391,1625,w8937d22,Food,0.0,2906.0,1,6,1,choice,1,1,-3,4.0,6,6,1,1
1392,1626,w8937d22,Red,1.0,3283.0,1,1,2,choice,2,1,1,0.0,5,5,1,1
1393,1627,w8937d22,Animal,0.0,2809.0,1,2,2,choice,1,1,-3,-2.0,5,5,1,1
1394,1628,w8937d22,Yellow,0.0,2820.0,1,3,2,choice,3,3,-1,5.0,5,5,3,3
1395,1629,w8937d22,Object,0.0,2731.0,0,4,2,choice,3,1,1,6.0,5,5,1,1
1396,1630,w8937d22,Blue,1.0,2312.0,1,5,2,choice,1,1,2,6.0,5,5,0,1
1397,1631,w8937d22,Food,1.0,1779.0,1,6,2,choice,2,2,4,7.0,5,5,2,2
1398,1632,w8937d22,Object,0.0,3058.0,1,1,3,choice,1,2,-3,4.0,4,4,1,2
1399,1633,w8937d22,Food,1.0,996.0,1,2,3,choice,3,1,3,1.0,4,4,2,2
1400,1634,w8937d22,Scene,0.0,2110.0,0,3,3,choice,2,1,1,11.0,4,4,1,1
1401,1635,w8937d22,Green,0.0,3399.0,1,4,3,choice,3,1,-1,15.0,4,4,2,3
1402,1636,w8937d22,Blue,0.0,1792.0,1,5,3,choice,2,1,-2,10.0,4,4,2,2
1403,1637,w8937d22,Red,1.0,3065.0,1,6,3,choice,1,1,4,-9.0,4,4,0,0
1404,1638,w8937d22,Blue,1.0,1823.0,0,1,4,choice,3,3,-2,13.0,6,6,3,3
1405,1639,w8937d22,Green,0.0,1932.0,1,2,4,choice,2,2,-2,-8.0,6,6,2,2
1406,1640,w8937d22,Scene,0.0,1993.0,1,3,4,choice,3,2,-4,9.0,6,6,3,3
1407,1641,w8937d22,Yellow,1.0,1572.0,1,4,4,choice,1,1,7,7.0,6,6,1,1
1408,1642,w8937d22,Animal,0.0,3261.0,0,5,4,choice,1,1,8,3.0,6,6,1,1
1409,1643,w8937d22,Food,0.0,2755.0,1,6,4,choice,2,2,-1,0.0,6,6,2,2
1410,1644,w8937d22,Scene,1.0,3271.0,1,1,5,choice,1,1,4,2.0,2,2,0,1
1411,1645,w8937d22,Green,0.0,4180.0,1,2,5,choice,1,2,-7,4.0,2,2,1,3
1412,1646,w8937d22,Animal,0.0,4480.0,1,3,5,choice,2,1,-3,-18.0,2,2,1,1
1413,1647,w8937d22,Object,1.0,1698.0,0,4,5,choice,3,1,-2,14.0,2,2,1,2
1414,1648,w8937d22,Blue,0.0,3096.0,0,5,5,choice,2,1,3,-7.0,2,2,1,1
1415,1649,w8937d22,Red,0.0,1430.0,0,6,5,choice,3,1,3,1.0,2,2,0,1
1416,1650,w0bdd7c4,Object,0.0,4755.0,0,1,1,choice,1,4,2,3.0,3,3,1,1
1417,1651,w0bdd7c4,Blue,0.0,5381.0,1,2,1,choice,2,4,-1,8.0,3,3,1,1
1418,1652,w0bdd7c4,Red,1.0,2221.0,0,3,1,choice,1,4,-6,-6.0,3,3,0,2
1419,1653,w0bdd7c4,Food,0.0,1680.0,1,4,1,choice,3,3,-3,-12.0,3,3,1,2
1420,1654,w0bdd7c4,Animal,1.0,3514.0,0,5,1,choice,2,4,-5,9.0,3,3,1,2
1421,1655,w0bdd7c4,Green,1.0,2716.0,1,6,1,choice,3,4,1,-2.0,3,3,2,2
1422,1656,w0bdd7c4,Blue,0.0,3250.0,1,1,2,choice,3,4,-2,6.0,3,3,2,2
1423,1657,w0bdd7c4,Object,1.0,2155.0,1,2,2,choice,3,4,4,3.0,3,3,1,1
1424,1658,w0bdd7c4,Green,0.0,3569.0,0,3,2,choice,1,4,7,6.0,3,3,0,2
1425,1659,w0bdd7c4,Yellow,0.0,5694.0,1,4,2,choice,2,4,-1,-13.0,3,3,1,1
1426,1660,w0bdd7c4,Scene,0.0,1675.0,1,5,2,choice,1,4,-3,-5.0,3,3,0,2
1427,1661,w0bdd7c4,Food,1.0,1114.0,1,6,2,choice,2,4,3,1.0,3,3,2,3
1428,1662,w0bdd7c4,Animal,0.0,3993.0,0,1,3,choice,1,4,8,5.0,4,4,1,1
1429,1663,w0bdd7c4,Object,0.0,1835.0,1,2,3,choice,2,4,-3,-13.0,4,4,1,2
1430,1664,w0bdd7c4,Scene,1.0,1979.0,0,3,3,choice,3,4,-1,-2.0,4,4,2,2
1431,1665,w0bdd7c4,Green,0.0,3462.0,1,4,3,choice,1,4,-2,-3.0,4,4,1,1
1432,1666,w0bdd7c4,Red,1.0,1090.0,1,5,3,choice,2,4,2,-9.0,4,4,0,1
1433,1667,w0bdd7c4,Yellow,1.0,572.0,1,6,3,choice,3,4,4,2.0,4,4,3,3
1434,1668,w0bdd7c4,Red,0.0,5565.0,0,1,4,choice,2,4,8,-8.0,5,5,2,2
1435,1669,w0bdd7c4,Scene,1.0,3103.0,1,2,4,choice,1,4,4,3.0,5,5,1,1
1436,1670,w0bdd7c4,Animal,0.0,3567.0,1,3,4,choice,3,4,-4,4.0,5,5,2,3
1437,1671,w0bdd7c4,Yellow,0.0,4707.0,1,4,4,choice,1,4,-6,3.0,5,5,1,1
1438,1672,w0bdd7c4,Object,1.0,793.0,1,5,4,choice,2,4,4,-9.0,5,5,2,2
1439,1673,w0bdd7c4,Blue,1.0,624.0,1,6,4,choice,3,4,2,3.0,5,5,2,2
1440,1674,w0bdd7c4,Red,0.0,4279.0,1,1,5,choice,1,4,-7,-6.0,5,5,1,2
1441,1675,w0bdd7c4,Scene,0.0,1081.0,0,2,5,choice,3,4,3,-4.0,5,5,3,3
1442,1676,w0bdd7c4,Green,1.0,1152.0,1,3,5,choice,3,4,3,13.0,5,5,2,2
1443,1677,w0bdd7c4,Yellow,0.0,4376.0,0,4,5,choice,2,4,3,-10.0,5,5,2,2
1444,1678,w0bdd7c4,Animal,1.0,1112.0,0,5,5,choice,1,4,-9,3.0,5,5,1,2
1445,1679,w0bdd7c4,Food,1.0,2132.0,1,6,5,choice,2,4,5,-2.0,5,5,1,1
1446,1680,w5bee286,Food,1.0,4283.0,0,1,1,choice,1,2,-9,-2.0,3,3,0,1
1447,1681,w5bee286,Yellow,1.0,1843.0,1,2,1,choice,3,1,2,2.0,3,3,0,0
1448,1682,w5bee286,Blue,1.0,581.0,0,3,1,choice,1,1,-7,-7.0,3,3,1,3
1449,1683,w5bee286,Red,1.0,942.0,1,4,1,choice,2,1,2,-5.0,3,3,2,2
1450,1684,w5bee286,Animal,0.0,1991.0,0,5,1,choice,3,1,2,-9.0,3,3,2,3
1451,1685,w5bee286,Object,1.0,2981.0,1,6,1,choice,2,1,4,1.0,3,3,1,2
1452,1686,w5bee286,Scene,,,0,1,2,choice,3,3,-3,3.0,6,6,3,3
1453,1687,w5bee286,Red,1.0,2920.0,0,2,2,choice,2,2,-2,6.0,6,6,2,2
1454,1688,w5bee286,Food,0.0,2232.0,1,3,2,choice,2,1,-6,-7.0,6,6,2,2
1455,1689,w5bee286,Object,1.0,1128.0,1,4,2,choice,1,2,8,3.0,6,6,1,1
1456,1690,w5bee286,Green,0.0,1643.0,0,5,2,choice,3,3,5,-10.0,6,6,3,3
1457,1691,w5bee286,Yellow,1.0,2137.0,0,6,2,choice,1,1,-4,3.0,6,6,1,1
1458,1692,w5bee286,Red,0.0,3527.0,0,1,3,choice,1,1,5,2.0,4,4,0,2
1459,1693,w5bee286,Food,1.0,2659.0,1,2,3,choice,2,2,2,-16.0,4,4,2,3
1460,1694,w5bee286,Animal,0.0,2022.0,0,3,3,choice,1,1,9,8.0,4,4,1,1
1461,1695,w5bee286,Yellow,0.0,976.0,1,4,3,choice,3,3,-1,-3.0,4,4,3,3
1462,1696,w5bee286,Blue,1.0,545.0,1,5,3,choice,2,1,5,-6.0,4,4,1,1
1463,1697,w5bee286,Object,0.0,1724.0,1,6,3,choice,3,1,-2,1.0,4,4,1,1
1464,1698,w5bee286,Yellow,0.0,1872.0,0,1,4,choice,1,1,3,-2.0,5,5,0,0
1465,1699,w5bee286,Blue,1.0,480.0,1,2,4,choice,2,2,1,3.0,5,5,2,3
1466,1700,w5bee286,Scene,1.0,1386.0,1,3,4,choice,3,2,2,9.0,5,5,2,2
1467,1701,w5bee286,Animal,1.0,2618.0,0,4,4,choice,1,1,-4,7.0,5,5,1,1
1468,1702,w5bee286,Object,0.0,1262.0,0,5,4,choice,2,1,3,0.0,5,5,2,2
1469,1703,w5bee286,Green,1.0,2660.0,0,6,4,choice,3,2,-3,15.0,5,5,3,3
1470,1704,w5bee286,Red,0.0,1848.0,1,1,5,choice,2,1,-2,-13.0,6,6,1,1
1471,1705,w5bee286,Blue,1.0,1332.0,0,2,5,choice,3,3,-1,14.0,6,6,3,3
1472,1706,w5bee286,Green,1.0,622.0,1,3,5,choice,1,1,8,8.0,6,6,1,1
1473,1707,w5bee286,Animal,1.0,968.0,1,4,5,choice,3,1,4,3.0,6,6,3,3
1474,1708,w5bee286,Food,1.0,2491.0,0,5,5,choice,1,1,-2,6.0,6,6,1,1
1475,1709,w5bee286,Scene,0.0,2067.0,0,6,5,choice,2,0,3,0.0,6,6,1,1
1476,1710,w30bb20e,Green,1.0,3146.0,0,1,1,choice,3,4,-1,-8.0,4,4,2,2
1477,1711,w30bb20e,Food,1.0,5863.0,0,2,1,choice,1,0,-2,0.0,4,4,0,0
1478,1712,w30bb20e,Scene,1.0,3037.0,1,3,1,choice,3,2,4,-6.0,4,4,3,3
1479,1713,w30bb20e,Blue,1.0,3059.0,1,4,1,choice,2,1,6,9.0,4,4,1,1
1480,1714,w30bb20e,Animal,0.0,6626.0,0,5,1,choice,2,1,8,0.0,4,4,1,1
1481,1715,w30bb20e,Red,0.0,7441.0,0,6,1,choice,1,1,5,-7.0,4,4,1,1
1482,1716,w30bb20e,Object,1.0,4596.0,1,1,2,choice,2,2,1,-4.0,5,5,2,2
1483,1717,w30bb20e,Scene,1.0,1830.0,0,2,2,choice,3,2,-1,-9.0,5,5,2,2
1484,1718,w30bb20e,Red,0.0,2556.0,1,3,2,choice,1,1,-3,-4.0,5,5,0,0
1485,1719,w30bb20e,Yellow,1.0,2402.0,1,4,2,choice,2,2,5,-4.0,5,5,2,2
1486,1720,w30bb20e,Animal,0.0,2028.0,0,5,2,choice,1,1,6,0.0,5,5,1,1
1487,1721,w30bb20e,Green,0.0,3274.0,0,6,2,choice,3,3,4,-5.0,5,5,3,3
1488,1722,w30bb20e,Blue,1.0,5690.0,1,1,3,choice,3,1,1,-14.0,4,4,1,1
1489,1723,w30bb20e,Food,1.0,5368.0,0,2,3,choice,3,2,-2,-6.0,4,4,2,2
1490,1724,w30bb20e,Scene,1.0,5655.0,1,3,3,choice,1,1,2,0.0,4,4,1,1
1491,1725,w30bb20e,Green,1.0,5905.0,1,4,3,choice,2,1,3,0.0,4,4,2,2
1492,1726,w30bb20e,Object,1.0,2107.0,1,5,3,choice,2,2,1,-8.0,4,4,1,1
1493,1727,w30bb20e,Yellow,0.0,5846.0,1,6,3,choice,1,1,-3,0.0,4,4,1,1
1494,1728,w30bb20e,Yellow,0.0,1980.0,1,1,4,choice,3,1,-2,-3.0,3,3,0,0
1495,1729,w30bb20e,Animal,0.0,3122.0,0,2,4,choice,2,1,2,-3.0,3,3,1,1
1496,1730,w30bb20e,Red,0.0,1371.0,1,3,4,choice,2,2,-3,-9.0,3,3,2,2
1497,1731,w30bb20e,Scene,1.0,3912.0,0,4,4,choice,1,0,-5,0.0,3,3,0,0
1498,1732,w30bb20e,Food,0.0,2962.0,0,5,4,choice,3,2,1,-9.0,3,3,2,2
1499,1733,w30bb20e,Blue,1.0,4829.0,1,6,4,choice,1,1,3,0.0,3,3,1,1
1500,1734,w30bb20e,Red,1.0,1491.0,1,1,5,choice,3,3,6,-9.0,5,5,3,3
1501,1735,w30bb20e,Animal,1.0,3316.0,0,2,5,choice,3,2,-1,-8.0,5,5,2,2
1502,1736,w30bb20e,Blue,0.0,2579.0,1,3,5,choice,1,1,-3,-5.0,5,5,1,1
1503,1737,w30bb20e,Food,1.0,3906.0,1,4,5,choice,1,1,8,0.0,5,5,1,1
1504,1738,w30bb20e,Object,0.0,1082.0,1,5,5,choice,2,2,-7,-9.0,5,5,2,2
1505,1739,w30bb20e,Yellow,1.0,5541.0,0,6,5,choice,2,1,-3,-3.0,5,5,1,1
1506,1752,wb90ffa2,Blue,1.0,2765.0,1,1,1,choice,1,3,3,0.0,4,4,1,1
1507,1753,wb90ffa2,Food,1.0,1296.0,1,2,1,choice,2,2,8,-5.0,4,4,1,1
1508,1754,wb90ffa2,Scene,0.0,4368.0,0,3,1,choice,3,3,1,-7.0,4,4,2,2
1509,1755,wb90ffa2,Object,1.0,2535.0,0,4,1,choice,1,3,-6,-2.0,4,4,1,1
1510,1756,wb90ffa2,Red,1.0,2211.0,0,5,1,choice,3,1,-1,-4.0,4,4,2,2
1511,1757,wb90ffa2,Yellow,0.0,3667.0,0,6,1,choice,2,1,1,-10.0,4,4,1,1
1512,1758,wb90ffa2,Scene,1.0,4853.0,1,1,2,choice,2,2,6,4.0,2,2,0,2
1513,1759,wb90ffa2,Red,0.0,3028.0,1,2,2,choice,3,1,-1,-9.0,2,2,1,1
1514,1760,wb90ffa2,Yellow,1.0,1653.0,1,3,2,choice,2,1,2,2.0,2,2,1,2
1515,1761,wb90ffa2,Animal,1.0,1009.0,0,4,2,choice,1,1,-4,-5.0,2,2,0,0
1516,1762,wb90ffa2,Green,1.0,2456.0,1,5,2,choice,1,1,2,-5.0,2,2,0,1
1517,1763,wb90ffa2,Object,1.0,1489.0,1,6,2,choice,3,1,1,-11.0,2,2,2,3
1518,1764,wb90ffa2,Animal,0.0,5673.0,0,1,3,choice,3,2,1,5.0,4,4,2,2
1519,1765,wb90ffa2,Green,1.0,1877.0,1,2,3,choice,3,1,1,12.0,4,4,1,1
1520,1766,wb90ffa2,Object,0.0,2003.0,1,3,3,choice,2,0,-1,6.0,4,4,1,2
1521,1767,wb90ffa2,Red,0.0,2144.0,1,4,3,choice,1,1,-6,-5.0,4,4,1,1
1522,1768,wb90ffa2,Blue,1.0,1379.0,0,5,3,choice,2,2,-4,10.0,4,4,2,3
1523,1769,wb90ffa2,Scene,1.0,939.0,0,6,3,choice,1,2,-9,6.0,4,4,1,2
1524,1770,wb90ffa2,Object,0.0,3213.0,0,1,4,choice,2,1,3,0.0,3,3,2,2
1525,1771,wb90ffa2,Green,,,0,2,4,choice,1,1,-7,-3.0,3,3,0,2
1526,1772,wb90ffa2,Food,1.0,1890.0,1,3,4,choice,3,1,1,3.0,3,3,1,1
1527,1773,wb90ffa2,Animal,0.0,4084.0,1,4,4,choice,1,1,-6,0.0,3,3,0,2
1528,1774,wb90ffa2,Yellow,0.0,2297.0,0,5,4,choice,3,1,1,0.0,3,3,1,1
1529,1775,wb90ffa2,Blue,1.0,4981.0,1,6,4,choice,2,1,4,6.0,3,3,2,2
1530,1776,wb90ffa2,Blue,0.0,1408.0,1,1,5,choice,3,1,-3,0.0,4,4,2,2
1531,1777,wb90ffa2,Green,0.0,1851.0,1,2,5,choice,2,1,-5,-14.0,4,4,1,1
1532,1778,wb90ffa2,Food,1.0,1416.0,0,3,5,choice,3,1,-3,-9.0,4,4,2,2
1533,1779,wb90ffa2,Animal,1.0,2468.0,0,4,5,choice,2,1,-2,-5.0,4,4,2,2
1534,1780,wb90ffa2,Red,1.0,2039.0,1,5,5,choice,1,1,9,0.0,4,4,1,2
1535,1781,wb90ffa2,Scene,0.0,1565.0,0,6,5,choice,1,1,6,0.0,4,4,0,0
1536,1782,wc6ebbf2,Food,,,0,1,1,choice,2,4,1,0.0,5,5,2,2
1537,1783,wc6ebbf2,Animal,0.0,4539.0,1,2,1,choice,3,4,-3,-13.0,5,5,2,2
1538,1784,wc6ebbf2,Blue,1.0,6584.0,0,3,1,choice,1,4,-4,-4.0,5,5,1,1
1539,1785,wc6ebbf2,Green,,,0,4,1,choice,2,4,8,0.0,5,5,2,2
1540,1786,wc6ebbf2,Yellow,1.0,2995.0,1,5,1,choice,3,4,1,-17.0,5,5,2,2
1541,1787,wc6ebbf2,Scene,0.0,3199.0,0,6,1,choice,1,4,7,-8.0,5,5,1,1
1542,1788,wc6ebbf2,Red,1.0,6434.0,1,1,2,choice,1,4,5,-4.0,3,3,1,1
1543,1789,wc6ebbf2,Animal,,,0,2,2,choice,1,4,-4,0.0,3,3,0,1
1544,1790,wc6ebbf2,Blue,0.0,2275.0,1,3,2,choice,2,4,-7,-9.0,3,3,1,1
1545,1791,wc6ebbf2,Yellow,0.0,1878.0,1,4,2,choice,3,4,-2,-9.0,3,3,1,1
1546,1792,wc6ebbf2,Object,1.0,1874.0,0,5,2,choice,2,4,-1,-9.0,3,3,0,0
1547,1793,wc6ebbf2,Food,1.0,2438.0,1,6,2,choice,3,4,1,-13.0,3,3,3,3
1548,1794,wc6ebbf2,Animal,0.0,5082.0,1,1,3,choice,2,4,-6,-9.0,3,3,1,1
1549,1795,wc6ebbf2,Yellow,1.0,2192.0,0,2,3,choice,1,4,-2,-2.0,3,3,1,1
1550,1796,wc6ebbf2,Object,,,0,3,3,choice,3,4,-1,-11.0,3,3,2,2
1551,1797,wc6ebbf2,Red,0.0,2135.0,0,4,3,choice,3,4,3,-19.0,3,3,0,0
1552,1798,wc6ebbf2,Scene,1.0,4466.0,1,5,3,choice,1,4,4,-8.0,3,3,0,0
1553,1799,wc6ebbf2,Green,1.0,2632.0,0,6,3,choice,2,4,-4,-7.0,3,3,2,2
1554,1800,wc6ebbf2,Green,,,0,1,4,choice,2,4,4,-5.0,3,3,0,1
1555,1801,wc6ebbf2,Red,1.0,2144.0,1,2,4,choice,3,4,3,-8.0,3,3,3,3
1556,1802,wc6ebbf2,Food,1.0,4449.0,0,3,4,choice,1,4,-7,0.0,3,3,1,1
1557,1803,wc6ebbf2,Object,0.0,4786.0,0,4,4,choice,3,4,1,-8.0,3,3,1,1
1558,1804,wc6ebbf2,Blue,1.0,3004.0,0,5,4,choice,1,4,-8,0.0,3,3,0,0
1559,1805,wc6ebbf2,Scene,0.0,4818.0,0,6,4,choice,2,4,5,-5.0,3,3,1,1
1560,1806,wc6ebbf2,Blue,0.0,6088.0,0,1,5,choice,3,4,6,-9.0,5,5,2,2
1561,1807,wc6ebbf2,Green,0.0,5668.0,1,2,5,choice,2,4,-2,0.0,5,5,2,2
1562,1808,wc6ebbf2,Animal,1.0,5479.0,1,3,5,choice,1,4,8,0.0,5,5,1,1
1563,1809,wc6ebbf2,Food,0.0,6094.0,1,4,5,choice,2,4,-8,-9.0,5,5,2,2
1564,1810,wc6ebbf2,Yellow,1.0,5685.0,0,5,5,choice,1,4,-5,-5.0,5,5,1,1
1565,1811,wc6ebbf2,Scene,1.0,5552.0,0,6,5,choice,3,4,-1,-5.0,5,5,2,2
1566,1842,wea96b0b,Blue,0.0,3739.0,0,1,1,choice,3,2,2,-3.0,5,5,2,2
1567,1843,wea96b0b,Green,1.0,4011.0,0,2,1,choice,2,2,-1,9.0,5,5,2,2
1568,1844,wea96b0b,Object,1.0,5454.0,0,3,1,choice,3,2,-1,-5.0,5,5,2,2
1569,1845,wea96b0b,Red,0.0,4605.0,1,4,1,choice,1,1,-5,-9.0,5,5,1,2
1570,1846,wea96b0b,Scene,1.0,2755.0,1,5,1,choice,1,1,4,3.0,5,5,1,1
1571,1847,wea96b0b,Food,0.0,2378.0,1,6,1,choice,2,5,-7,-1.0,5,5,2,2
1572,1848,wea96b0b,Food,0.0,3146.0,0,1,2,choice,2,1,1,0.0,4,4,1,1
1573,1849,wea96b0b,Yellow,1.0,1299.0,1,2,2,choice,2,1,6,11.0,4,4,2,2
1574,1850,wea96b0b,Animal,0.0,3221.0,1,3,2,choice,1,1,-5,2.0,4,4,1,1
1575,1851,wea96b0b,Scene,1.0,3405.0,1,4,2,choice,3,1,3,14.0,4,4,2,2
1576,1852,wea96b0b,Green,1.0,2561.0,0,5,2,choice,1,0,-9,2.0,4,4,0,0
1577,1853,wea96b0b,Red,1.0,3913.0,1,6,2,choice,3,1,2,3.0,4,4,2,2
1578,1854,wea96b0b,Object,1.0,3219.0,0,1,3,choice,2,0,-3,5.0,2,2,1,1
1579,1855,wea96b0b,Food,0.0,4570.0,0,2,3,choice,1,1,5,-7.0,2,2,0,1
1580,1856,wea96b0b,Animal,0.0,3289.0,1,3,3,choice,3,1,-3,3.0,2,2,1,1
1581,1857,wea96b0b,Yellow,0.0,1600.0,0,4,3,choice,3,2,4,3.0,2,2,0,0
1582,1858,wea96b0b,Green,0.0,5154.0,1,5,3,choice,2,1,-1,0.0,2,2,1,2
1583,1859,wea96b0b,Blue,1.0,2001.0,0,6,3,choice,1,1,-4,-2.0,2,2,1,1
1584,1860,wea96b0b,Red,1.0,2276.0,1,1,4,choice,2,1,5,-5.0,4,4,1,1
1585,1861,wea96b0b,Animal,1.0,4114.0,1,2,4,choice,2,1,2,-1.0,4,4,1,1
1586,1862,wea96b0b,Green,0.0,1736.0,0,3,4,choice,3,2,1,-4.0,4,4,3,3
1587,1863,wea96b0b,Blue,1.0,3395.0,0,4,4,choice,1,0,-9,2.0,4,4,0,0
1588,1864,wea96b0b,Scene,0.0,2463.0,0,5,4,choice,3,2,1,2.0,4,4,2,2
1589,1865,wea96b0b,Food,1.0,3888.0,0,6,4,choice,1,1,-6,-8.0,4,4,1,1
1590,1866,wea96b0b,Yellow,0.0,4463.0,0,1,5,choice,3,1,1,7.0,2,2,2,2
1591,1867,wea96b0b,Blue,1.0,2630.0,1,2,5,choice,2,0,8,-5.0,2,2,0,0
1592,1868,wea96b0b,Animal,1.0,3310.0,1,3,5,choice,2,1,6,-10.0,2,2,0,1
1593,1869,wea96b0b,Object,1.0,2744.0,0,4,5,choice,3,1,-3,13.0,2,2,1,1
1594,1870,wea96b0b,Red,1.0,2035.0,0,5,5,choice,1,1,-4,5.0,2,2,0,1
1595,1871,wea96b0b,Scene,1.0,2044.0,1,6,5,choice,1,2,2,4.0,2,2,1,2
1596,1878,wbd60b70,Blue,1.0,2887.0,1,1,1,choice,3,4,3,-5.0,5,5,3,3
