model,feature,choice,rt,n_memories,true_value,recalled_value,game_number
episodic,Yellow,1,3.5,4,1,1.4250621144341458,1
episodic,Green,0,2.5,2,-4,-1.3128681204174466,1
episodic,Animal,0,3.5,4,-3,-1.0424091302368568,1
episodic,Scene,1,2.5,2,4,1.3192304820369698,1
episodic,Food,1,4.5,6,2,1.912358665012398,1
episodic,Scene,0,2.0,1,-3,0.0,6
episodic,Food,0,2.0,1,3,0.0,6
episodic,Object,0,2.5,2,2,0.0,6
episodic,Animal,1,4.5,6,2,2.570702188180732,1
episodic,Object,0,2.5,2,-6,0.0,1
episodic,Food,0,4.0,5,2,0.0,1
episodic,Red,0,2.0,1,2,0.0,2
episodic,Yellow,0,2.5,2,-1,-1.4552919977131435,2
episodic,Green,0,3.5,4,-1,-1.6539053021227037,2
episodic,Red,0,1.5,0,1,0.0,3
episodic,Green,0,3.0,3,-1,0.0,3
episodic,Yellow,0,4.5,6,-2,-1.809850102002243,3
episodic,Blue,0,4.0,5,-1,-0.09382332843848062,1
episodic,Yellow,1,3.0,3,1,0.5574051591326601,1
episodic,Green,0,2.5,2,-2,-2.1615118553733863,1
episodic,Green,1,3.0,3,1,0.6517520720381411,5
episodic,Red,0,3.0,3,-3,-3.619759456226342,5
episodic,Yellow,1,2.0,1,2,1.9029231893566325,5
episodic,Food,0,2.5,2,-2,0.0,4
episodic,Animal,0,2.5,2,-1,0.0,4
episodic,Object,0,2.0,1,1,0.0,4
episodic,Blue,1,3.0,3,-1,0.20277290568492168,2
episodic,Red,0,2.5,2,-2,0.0,2
episodic,Green,1,2.5,2,1,2.064785536302321,2
episodic,Object,0,1.5,0,-2,0.0,3
episodic,Animal,0,1.5,0,3,0.0,3
episodic,Scene,1,4.0,5,-1,0.5273623862215986,3
episodic,Food,0,2.0,1,-1,0.0,7
episodic,Scene,0,3.5,4,1,-0.14572912740846133,7
episodic,Object,0,4.0,5,-2,-1.9117115610234992,7
episodic,Blue,1,3.0,3,2,2.7536855099942033,1
episodic,Yellow,0,3.5,4,-1,-1.7189538181098594,1
episodic,Green,0,2.0,1,1,-1.0217778710638639,1
episodic,Red,0,2.0,1,-1,0.0,7
episodic,Green,1,3.0,3,3,0.9407980162370404,7
episodic,Blue,0,2.0,1,-4,-2.8344556214945893,7
episodic,Animal,0,1.5,0,-3,0.0,6
episodic,Food,1,4.5,6,1,0.644829726181251,6
episodic,Scene,1,2.5,2,1,0.7946340886500809,6
episodic,Food,1,3.0,3,2,1.6734122820324866,8
episodic,Object,0,2.5,2,-6,-1.4160219972126649,8
episodic,Animal,1,2.0,1,2,0.6376362096611261,8
episodic,Scene,1,3.5,4,3,2.3942402090664845,7
episodic,Food,0,3.0,3,-2,-3.3756862843372364,7
episodic,Object,0,4.0,5,-2,-0.8270324109082168,7
episodic,Red,0,1.5,0,-1,0.0,4
episodic,Yellow,0,2.0,1,-2,-2.7960333672752604,4
episodic,Blue,1,3.5,4,3,3.226105446313124,4
episodic,Scene,0,2.0,1,3,0.0,6
episodic,Food,0,3.0,3,-2,-2.038675690751699,6
episodic,Object,0,2.5,2,-2,0.0,6
episodic,Scene,0,2.0,1,-2,0.0,1
episodic,Food,0,3.0,3,-1,0.0,1
episodic,Animal,1,3.5,4,3,2.3353967868969425,1
episodic,Object,0,2.5,2,1,0.0,2
episodic,Food,0,4.5,6,-2,-2.692237659938895,2
episodic,Scene,1,4.5,6,2,3.827362723727904,2
episodic,Yellow,0,2.0,1,1,-1.3320684041222066,7
episodic,Blue,0,2.5,2,-2,-1.6028396125655122,7
episodic,Green,0,2.5,2,2,0.0,7
episodic,Object,0,2.5,2,2,0.0,4
episodic,Scene,0,1.5,0,1,0.0,4
episodic,Animal,1,3.5,4,-2,0.6556968979411424,4
episodic,Red,0,3.5,4,-3,-2.242949286882702,5
episodic,Green,1,3.5,4,3,1.6450896169897669,5
episodic,Blue,0,2.5,2,1,0.0,5
episodic,Green,0,3.5,4,1,-1.073694371603432,5
episodic,Blue,0,1.5,0,2,0.0,5
episodic,Yellow,0,1.5,0,-4,0.0,5
episodic,Object,0,3.0,3,-3,-1.9651071089145689,1
episodic,Scene,0,2.0,1,-2,0.0,1
episodic,Food,0,2.0,1,5,0.0,1
episodic,Green,0,3.0,3,-1,-0.9405142725155038,5
episodic,Blue,0,4.0,5,-1,-1.4539102455522839,5
episodic,Yellow,0,2.5,2,2,0.0,5
episodic,Yellow,1,2.5,2,2,2.355685505153737,4
episodic,Red,0,3.5,4,-2,0.0,4
episodic,Blue,1,2.5,2,1,1.7088328781576105,4
episodic,Scene,0,2.0,1,5,0.0,2
episodic,Food,0,2.0,1,-3,0.0,2
episodic,Animal,0,3.5,4,-2,0.0,2
episodic,Blue,0,1.5,0,-3,0.0,7
episodic,Green,0,2.0,1,4,0.0,7
episodic,Yellow,0,4.0,5,-1,-1.0095241828218176,7
episodic,Green,1,2.0,1,1,1.812791259283539,5
episodic,Red,0,3.0,3,-3,-2.083133748058061,5
episodic,Yellow,0,3.5,4,2,0.0,5
episodic,Animal,1,3.5,4,1,1.439187697707984,1
episodic,Object,0,1.5,0,-1,0.0,1
episodic,Food,0,1.5,0,2,0.0,1
episodic,Blue,0,2.0,1,3,0.0,1
episodic,Yellow,0,1.5,0,-1,0.0,1
episodic,Green,0,2.0,1,-2,0.0,1
episodic,Animal,0,2.0,1,4,0.0,1
episodic,Object,0,4.0,5,-4,-2.7305713269560754,1
episodic,Food,0,2.5,2,2,0.0,1
episodic,Green,0,2.0,1,-1,-1.480194583762579,5
episodic,Blue,1,2.5,2,3,1.0823227233261679,5
episodic,Yellow,0,4.0,5,-2,-2.078824468139842,5
episodic,Object,0,2.5,2,-6,-2.0600007645247467,8
episodic,Animal,0,2.0,1,3,0.0,8
episodic,Food,1,3.5,4,2,2.0898150329329592,8
episodic,Object,0,2.5,2,2,0.0,4
episodic,Scene,1,2.5,2,1,1.9480809770700414,4
episodic,Animal,0,3.0,3,-3,-1.2760933925242797,4
episodic,Red,0,2.5,2,-2,0.0,4
episodic,Yellow,1,3.5,4,1,1.7116572908057406,4
episodic,Blue,0,3.0,3,1,0.0,4
episodic,Animal,0,3.5,4,-1,-0.8600749365811728,8
episodic,Food,1,3.0,3,1,1.4881512114651168,8
episodic,Object,0,1.5,0,-1,0.0,8
episodic,Scene,1,2.5,2,2,1.7537784502395954,3
episodic,Food,0,3.0,3,-4,-1.666974380861027,3
episodic,Animal,0,2.5,2,4,0.0,3
episodic,Object,0,2.0,1,2,0.0,8
episodic,Animal,0,2.0,1,-2,0.0,8
episodic,Food,0,2.5,2,1,0.0,8
episodic,Animal,0,1.5,0,1,0.0,1
episodic,Object,0,2.5,2,-2,-0.8220297692391472,1
episodic,Food,1,3.0,3,2,2.3609926271554906,1
episodic,Scene,1,3.0,3,-1,1.6641863318230992,7
episodic,Food,1,4.0,5,1,0.9315836294225952,7
episodic,Object,0,1.5,0,-2,0.0,7
episodic,Blue,0,3.0,3,-3,-2.324513028671515,7
episodic,Green,0,3.5,4,1,-2.6627200037753767,7
episodic,Yellow,0,2.0,1,2,0.0,7
episodic,Blue,0,3.5,4,-1,-0.599659378834136,7
episodic,Green,1,4.5,6,1,0.6434763174036777,7
episodic,Yellow,0,2.0,1,-2,0.0,7
episodic,Yellow,0,3.0,3,-1,-0.3288928538223028,7
episodic,Blue,0,3.5,4,-2,-0.5245864851806132,7
episodic,Green,1,2.0,1,2,2.4535729624751275,7
episodic,Scene,1,3.5,4,2,0.4218339902841718,7
episodic,Object,0,3.5,4,-1,-2.305070125255283,7
episodic,Animal,0,1.5,0,-1,0.0,7
episodic,Red,0,2.0,1,-1,0.0,2
episodic,Yellow,1,3.0,3,1,1.9699441841054044,2
episodic,Green,0,4.5,6,-1,-0.12436478319795863,2
episodic,Blue,0,2.5,2,2,0.0,2
episodic,Yellow,0,3.0,3,-2,-1.138103208385041,2
episodic,Green,1,3.5,4,1,0.33611234654826094,2
episodic,Object,0,4.5,6,-2,-2.2654971758173126,3
episodic,Animal,0,2.5,2,-4,0.0,3
episodic,Scene,1,3.0,3,5,2.522533229926503,3
episodic,Object,0,3.0,3,1,-0.7534771037862494,8
episodic,Animal,0,2.0,1,-3,-1.32665640667893,8
episodic,Food,0,1.5,0,2,0.0,8
episodic,Food,0,3.0,3,-2,-2.010975792828469,2
episodic,Scene,0,1.5,0,-1,0.0,2
episodic,Object,1,3.5,4,4,3.509765187134807,2
episodic,Red,0,2.5,2,-1,0.0,4
episodic,Yellow,0,2.5,2,-1,-3.724838155340344,4
episodic,Blue,1,4.0,5,4,5.351116060616079,4
episodic,Object,0,1.5,0,-2,0.0,4
episodic,Animal,1,3.5,4,-1,0.33288292322119317,4
episodic,Scene,1,2.5,2,3,1.4497778545992168,4
episodic,Blue,1,3.5,4,6,3.2699013839064373,1
episodic,Yellow,0,1.5,0,-1,0.0,1
episodic,Green,0,3.0,3,-3,-2.2631799343686794,1
episodic,Red,0,3.0,3,-4,0.0,5
episodic,Green,1,4.5,6,1,0.15828747246701125,5
episodic,Blue,0,2.0,1,2,0.0,5
episodic,Green,0,1.5,0,1,0.0,5
episodic,Blue,0,2.0,1,1,0.0,5
episodic,Yellow,0,3.5,4,-1,-0.15688561327135142,5
episodic,Scene,0,3.5,4,-2,-0.8014444144144247,7
episodic,Food,1,3.5,4,2,2.079859031034977,7
episodic,Object,1,3.5,4,1,0.5786356805484121,7
episodic,Red,1,2.0,1,4,2.367542831728304,6
episodic,Green,0,3.0,3,-1,-1.3064628160583787,6
episodic,Blue,0,2.5,2,-1,0.0,6
episodic,Animal,0,4.0,5,-4,-4.262946619132307,4
episodic,Object,0,3.0,3,2,-1.0445013901247546,4
episodic,Scene,1,3.5,4,2,1.7791005937339295,4
episodic,Animal,1,3.5,4,3,2.1270069520223904,1
episodic,Object,0,2.5,2,-2,0.0,1
episodic,Food,0,1.5,0,-1,0.0,1
episodic,Food,0,3.0,3,-1,-0.7502020583654756,2
episodic,Object,1,3.0,3,3,1.526767653869434,2
episodic,Scene,0,3.5,4,-3,-1.4614706932741925,2
episodic,Red,0,2.5,2,3,-2.187218934166199,4
episodic,Yellow,0,1.5,0,1,0.0,4
episodic,Green,0,1.5,0,-2,0.0,4
episodic,Animal,0,2.0,1,-1,-1.2304086623545927,3
episodic,Food,0,1.5,0,1,0.0,3
episodic,Object,1,2.0,1,1,2.424474390971914,3
episodic,Green,1,2.5,2,6,2.123999407308444,5
episodic,Blue,0,1.5,0,-2,0.0,5
episodic,Yellow,0,3.0,3,-2,-2.29523677007633,5
episodic,Green,0,2.5,2,-2,0.0,8
episodic,Yellow,1,2.5,2,2,0.8523013584619826,8
episodic,Red,0,2.5,2,-1,-2.65022494746398,8
episodic,Green,0,2.5,2,4,0.0,7
episodic,Yellow,0,2.0,1,-2,0.0,7
episodic,Red,0,2.5,2,-1,-0.9962755737656128,7
episodic,Object,1,3.0,3,1,1.9862082989124608,5
episodic,Food,0,4.5,6,-1,-0.5964288425578846,5
episodic,Animal,0,1.5,0,1,0.0,5
episodic,Blue,0,2.0,1,2,0.0,8
episodic,Red,0,2.5,2,-3,-2.0004728930149303,8
episodic,Yellow,1,4.5,6,1,1.451114311294216,8
episodic,Scene,0,1.5,0,1,0.0,5
episodic,Animal,0,3.5,4,1,-0.9629913535488275,5
episodic,Food,0,4.0,5,-1,-0.34264988379256134,5
episodic,Red,0,3.0,3,-1,-0.7760304589547629,8
episodic,Green,0,4.0,5,-2,0.0,8
episodic,Blue,1,2.5,2,2,0.521861912672454,8
episodic,Animal,0,3.0,3,2,0.0,5
episodic,Object,0,3.5,4,-2,-2.570360348063896,5
episodic,Scene,0,2.0,1,-1,0.0,5
episodic,Object,0,4.5,6,-1,-0.8114953216869585,4
episodic,Scene,0,3.5,4,-3,-2.2535574855930607,4
episodic,Animal,1,3.0,3,4,1.9858086634247332,4
episodic,Red,0,2.5,2,-2,-2.638341680667347,4
episodic,Yellow,0,3.5,4,3,-1.831163629537143,4
episodic,Blue,0,2.5,2,-1,0.0,4
episodic,Red,0,2.0,1,-2,0.0,3
episodic,Green,0,2.5,2,2,0.0,3
episodic,Yellow,0,3.0,3,-2,-1.29937635823712,3
episodic,Yellow,0,3.5,4,-1,-1.0785917508447782,6
episodic,Blue,0,2.5,2,-1,-1.0637033413376091,6
episodic,Red,0,2.0,1,1,0.0,6
episodic,Object,0,2.0,1,-1,0.0,2
episodic,Food,0,2.5,2,1,-0.9831740997380113,2
episodic,Scene,1,3.5,4,3,4.311218889240715,2
episodic,Yellow,0,3.0,3,-2,-0.12235283128934993,2
episodic,Blue,1,3.0,3,2,2.4542828464185886,2
episodic,Green,0,3.5,4,-1,0.0,2
episodic,Scene,1,3.0,3,3,1.4934285725640026,2
episodic,Food,0,2.5,2,-4,-1.464247096472811,2
episodic,Object,1,3.0,3,1,1.7755453899551386,2
episodic,Scene,0,2.5,2,-1,0.0,2
episodic,Food,0,1.5,0,-2,0.0,2
episodic,Object,0,2.5,2,2,0.0,2
episodic,Object,0,3.5,4,-1,-1.140825231655032,3
episodic,Animal,0,2.0,1,-1,0.0,3
episodic,Scene,1,4.0,5,1,0.9352638889639593,3
episodic,Object,1,4.5,6,1,0.9782699095590326,3
episodic,Animal,0,3.5,4,-4,-3.0611056107906975,3
episodic,Scene,1,3.0,3,2,2.180642928180112,3
episodic,Yellow,1,3.5,4,2,2.118186187659707,6
episodic,Blue,0,2.5,2,1,0.0,6
episodic,Red,0,4.0,5,-1,-0.5773006196091557,6
episodic,Blue,0,3.0,3,-2,-0.8204606051180087,2
episodic,Yellow,1,4.5,6,3,3.1577413528443814,2
episodic,Green,0,2.5,2,-2,0.0,2
episodic,Scene,0,2.0,1,1,0.0,6
episodic,Food,0,4.0,5,-2,-0.9653667011051297,6
episodic,Object,1,3.0,3,2,1.0023594805035212,6
episodic,Green,0,2.0,1,3,0.0,1
episodic,Red,0,2.0,1,-2,0.0,1
episodic,Blue,0,4.0,5,-3,-1.013674937468391,1
episodic,Animal,0,3.0,3,1,0.0,5
episodic,Scene,1,3.0,3,2,1.699433905875718,5
episodic,Object,0,2.0,1,-1,0.0,5
episodic,Object,0,2.5,2,-2,-1.4138797455680039,3
episodic,Animal,1,3.0,3,3,1.3628048077416886,3
episodic,Scene,0,3.5,4,-1,-0.4505492606739697,3
episodic,Red,0,3.5,4,-2,-2.2531909404766943,2
episodic,Yellow,0,3.5,4,-3,-3.6266913295828145,2
episodic,Green,1,4.5,6,3,3.432262626742393,2
episodic,Object,1,3.0,3,1,0.7338365039626867,4
episodic,Animal,0,3.0,3,-2,-0.6104225186207985,4
episodic,Scene,0,1.5,0,1,0.0,4
episodic,Red,1,2.5,2,-2,2.1053124491318993,8
episodic,Green,0,3.5,4,-2,-2.3249321870358006,8
episodic,Blue,0,1.5,0,3,0.0,8
episodic,Object,0,2.5,2,-1,0.0,4
episodic,Scene,0,3.0,3,-1,-1.9314228486411478,4
episodic,Animal,0,1.5,0,1,0.0,4
episodic,Blue,0,3.0,3,-3,-3.034841992498457,1
episodic,Yellow,1,3.0,3,1,0.13851400114681667,1
episodic,Green,1,3.5,4,2,2.0037980885042375,1
episodic,Object,0,3.0,3,-1,-2.201110262003465,8
episodic,Animal,0,2.0,1,-1,0.0,8
episodic,Food,1,3.5,4,1,0.8908464944566362,8
episodic,Yellow,0,2.0,1,1,0.0,7
episodic,Blue,1,2.5,2,2,2.42656215346871,7
episodic,Green,0,2.5,2,-2,0.0,7
episodic,Yellow,1,4.5,6,3,2.6353196715559064,7
episodic,Blue,0,2.5,2,-2,-1.3721500555614643,7
episodic,Green,0,3.5,4,-1,-1.6692806956966448,7
episodic,Green,0,2.0,1,1,0.0,5
episodic,Blue,0,2.5,2,1,0.0,5
episodic,Yellow,0,2.5,2,-3,0.0,5
episodic,Animal,0,4.5,6,-2,-2.184646459877433,8
episodic,Food,0,2.5,2,3,-0.7911010462511091,8
episodic,Object,0,2.0,1,1,0.0,8
episodic,Animal,1,3.0,3,2,0.8842098925944549,8
episodic,Scene,0,3.0,3,-1,-1.1761353676798771,8
episodic,Food,0,4.0,5,-3,-3.9371876947043303,8
episodic,Red,0,2.0,1,-3,0.0,3
episodic,Blue,0,2.0,1,2,0.0,3
episodic,Green,0,3.5,4,2,-0.22264269279748916,3
episodic,Animal,1,3.5,4,3,2.6885550961035194,1
episodic,Object,0,3.5,4,-1,-0.4858927517600573,1
episodic,Food,0,3.0,3,-1,0.0,1
episodic,Food,1,3.5,4,2,1.4717968872648235,8
episodic,Object,1,3.5,4,1,2.950278764792445,8
episodic,Animal,0,4.0,5,-2,-1.718083632905375,8
episodic,Green,1,2.5,2,-1,1.272957135868996,1
episodic,Red,0,1.5,0,2,0.0,1
episodic,Blue,0,3.5,4,-2,-3.4047544351097394,1
episodic,Food,1,4.0,5,1,0.06583927454050287,4
episodic,Animal,1,3.5,4,3,1.3375007722209502,4
episodic,Object,0,4.0,5,-6,-5.05402491578352,4
episodic,Food,0,3.0,3,-1,-1.0691099366055754,8
episodic,Object,1,3.0,3,1,3.787918427591002,8
episodic,Animal,0,3.0,3,-1,-1.2587753284350602,8
episodic,Animal,0,3.0,3,2,0.0,5
episodic,Object,0,1.5,0,1,0.0,5
episodic,Scene,0,2.5,2,-4,-2.0948359580995515,5
episodic,Object,0,2.0,1,1,0.0,5
episodic,Food,1,2.5,2,2,2.574144123897934,5
episodic,Animal,0,2.5,2,-3,0.0,5
episodic,Scene,0,2.5,2,-1,-1.3220790562012936,2
episodic,Food,0,3.0,3,-1,-2.786016906651434,2
episodic,Object,0,2.0,1,2,0.0,2
episodic,Yellow,0,2.0,1,3,-1.263952931512632,2
episodic,Blue,1,2.0,1,1,1.3350620557929818,2
episodic,Green,0,2.0,1,-2,-0.7582999956002102,2
episodic,Blue,0,2.5,2,1,0.0,1
episodic,Yellow,1,4.5,6,2,2.0554259232132863,1
episodic,Green,0,3.5,4,-2,-1.2181519340863778,1
episodic,Blue,1,3.0,3,2,0.25857244733892326,8
episodic,Green,0,3.0,3,-2,-1.0483139510460193,8
episodic,Red,0,2.0,1,2,0.0,8
episodic,Food,0,4.0,5,1,-1.6248277598250727,6
episodic,Scene,0,4.0,5,-1,-1.085597446727755,6
episodic,Animal,0,2.0,1,-1,0.0,6
episodic,Food,1,3.0,3,1,2.349907985478496,6
episodic,Object,0,3.0,3,1,0.0,6
episodic,Scene,0,3.0,3,-1,-0.6301150190670555,6
episodic,Scene,0,4.0,5,1,-1.2452868165567899,6
episodic,Food,1,2.5,2,2,1.4527754186179038,6
episodic,Object,0,3.0,3,-1,-0.6568139292201172,6
episodic,Blue,0,3.0,3,-2,0.0,3
episodic,Yellow,1,4.0,5,2,3.265620496272744,3
episodic,Red,1,3.0,3,-1,2.4831590679577964,3
episodic,Food,0,2.5,2,2,0.0,4
episodic,Animal,0,4.5,6,-2,-2.00014753516267,4
episodic,Object,1,4.0,5,2,2.708453268817367,4
episodic,Red,0,3.5,4,-2,-1.3319963259396188,5
episodic,Green,1,2.0,1,1,0.6759713993578778,5
episodic,Blue,1,2.5,2,2,2.373958623519767,5
episodic,Animal,0,2.5,2,-1,-1.571262391681171,8
episodic,Scene,0,1.5,0,-2,0.0,8
episodic,Food,0,2.5,2,1,-0.5745247550428767,8
episodic,Green,0,1.5,0,-1,0.0,1
episodic,Red,0,1.5,0,-1,0.0,1
episodic,Blue,0,1.5,0,3,0.0,1
episodic,Green,0,2.0,1,4,0.0,7
episodic,Yellow,0,4.0,5,-1,-0.1726939999876076,7
episodic,Red,0,2.0,1,-2,0.0,7
episodic,Red,1,3.5,4,1,1.6762265486526993,3
episodic,Blue,1,4.5,6,1,1.3473278024249993,3
episodic,Green,0,4.0,5,-3,-2.230934817545462,3
episodic,Blue,1,3.0,3,4,2.1991377256264104,3
episodic,Green,0,2.0,1,-1,0.0,3
episodic,Yellow,0,2.0,1,-3,-2.0577627813571833,3
episodic,Scene,0,2.0,1,2,0.0,7
episodic,Object,0,3.0,3,-1,0.0,7
episodic,Animal,0,3.5,4,-1,-0.517565003998193,7
episodic,Green,0,4.5,6,-1,-0.4395406995815414,6
episodic,Red,0,2.5,2,3,-0.10388380222959115,6
episodic,Yellow,0,4.5,6,-1,-0.6584387654923702,6
episodic,Green,0,2.5,2,-2,0.0,8
episodic,Yellow,1,2.5,2,1,2.1783369589161485,8
episodic,Red,1,3.0,3,2,0.8800561907107474,8
episodic,Green,0,2.0,1,1,0.0,1
episodic,Yellow,0,3.5,4,-5,-1.8460119954396104,1
episodic,Red,0,2.0,1,2,0.0,1
episodic,Green,1,3.5,4,1,2.090119495216713,5
episodic,Blue,0,4.5,6,-1,-1.3334817614038923,5
episodic,Yellow,0,2.0,1,1,-0.5723160706734858,5
episodic,Red,1,2.0,1,-1,0.8804571198538873,6
episodic,Green,0,2.0,1,-2,0.0,6
episodic,Blue,1,3.5,4,2,2.3200188032810383,6
episodic,Scene,1,3.0,3,1,0.5877620431542632,7
episodic,Object,0,2.0,1,-1,-1.4666868053472302,7
episodic,Animal,0,4.5,6,-1,-1.3197490902330464,7
episodic,Blue,0,1.5,0,2,0.0,1
episodic,Yellow,0,1.5,0,-1,0.0,1
episodic,Green,0,2.5,2,-2,0.0,1
episodic,Object,0,3.5,4,-2,-1.8222658047633715,5
episodic,Scene,1,2.5,2,4,2.132462930451865,5
episodic,Animal,0,3.5,4,-3,-2.480094896182173,5
episodic,Object,1,3.0,3,1,2.595009861572346,1
episodic,Animal,1,4.5,6,1,1.684177069453193,1
episodic,Food,0,4.0,5,-1,-0.6368583179123846,1
episodic,Blue,0,2.0,1,-3,-2.8591267200027497,5
episodic,Green,0,2.0,1,1,0.0,5
episodic,Yellow,0,2.5,2,2,0.0,5
episodic,Blue,0,2.5,2,1,0.0,7
episodic,Green,1,3.5,4,2,1.5681935237626399,7
episodic,Yellow,0,2.5,2,-2,-0.7469059349258484,7
episodic,Food,0,2.0,1,1,-2.074467314447457,2
episodic,Scene,0,2.5,2,-1,-1.1525979649867306,2
episodic,Object,1,2.0,1,1,1.7469430262344354,2
episodic,Red,1,4.0,5,3,2.0592863218253092,2
episodic,Green,0,2.5,2,-1,-1.7889940646738607,2
episodic,Blue,1,3.5,4,1,1.2673158193850633,2
episodic,Animal,0,2.0,1,-1,0.0,1
episodic,Scene,0,2.5,2,1,0.0,1
episodic,Food,1,4.5,6,2,2.7550987805754743,1
episodic,Animal,0,2.0,1,-3,0.0,8
episodic,Scene,0,2.0,1,2,0.0,8
episodic,Food,1,4.5,6,2,1.3725207194409572,8
episodic,Blue,0,3.5,4,-1,0.0,4
episodic,Green,0,1.5,0,3,0.0,4
episodic,Red,0,2.5,2,-2,0.0,4
episodic,Green,1,4.5,6,2,1.4735113124957078,5
episodic,Blue,0,3.5,4,-3,-0.2938703634023413,5
episodic,Yellow,0,2.0,1,2,0.0,5
episodic,Red,0,2.5,2,-1,0.0,5
episodic,Green,0,4.5,6,-2,-2.516797041764608,5
episodic,Blue,1,2.5,2,1,0.210925142405455,5
episodic,Food,0,2.5,2,1,0.0,7
episodic,Object,0,2.0,1,-4,-1.9686271759636351,7
episodic,Scene,1,2.0,1,1,1.6423224933682534,7
episodic,Object,1,4.0,5,1,0.15505407920789227,4
episodic,Animal,0,2.5,2,3,-0.6546524554459674,4
episodic,Scene,0,3.5,4,-3,-4.4411373434325805,4
episodic,Blue,0,2.0,1,1,0.0,4
episodic,Green,0,2.0,1,3,0.0,4
episodic,Red,0,2.0,1,-6,0.0,4
episodic,Green,0,2.5,2,-3,-1.5886412453584726,5
episodic,Blue,0,2.5,2,2,0.0,5
episodic,Yellow,0,3.5,4,-2,-1.0071232469790161,5
episodic,Red,1,4.0,5,1,2.2600281475396726,3
episodic,Green,1,4.0,5,1,0.2958543604125162,3
episodic,Yellow,1,3.0,3,-1,3.0084946677668585,3
episodic,Animal,1,4.5,6,2,1.4092854126952599,3
episodic,Food,0,2.0,1,-2,0.0,3
episodic,Object,0,3.0,3,-1,-1.6455614538025916,3
episodic,Scene,0,2.0,1,2,0.0,5
episodic,Animal,0,2.0,1,3,0.0,5
episodic,Food,0,4.0,5,-4,-4.50553256016488,5
episodic,Animal,0,4.5,6,-2,-2.1673012956084037,1
episodic,Scene,0,1.5,0,2,0.0,1
episodic,Food,0,2.5,2,-1,0.0,1
episodic,Yellow,0,2.0,1,1,-1.4902798062852058,4
episodic,Red,0,2.5,2,2,0.0,4
episodic,Blue,0,2.5,2,-4,0.0,4
episodic,Red,0,3.5,4,-1,-0.46975487104915725,4
episodic,Yellow,0,2.5,2,-1,-2.114750933256881,4
episodic,Green,0,3.0,3,2,0.0,4
episodic,Animal,1,4.0,5,2,1.6359523514627574,1
episodic,Scene,0,3.0,3,-3,-4.975954831147768,1
episodic,Food,1,3.5,4,2,2.350231945690867,1
episodic,Yellow,0,3.0,3,-1,-2.178416391972636,7
episodic,Red,1,4.0,5,2,0.9220236237501973,7
episodic,Blue,0,1.5,0,-1,0.0,7
episodic,Blue,0,2.5,2,1,0.0,8
episodic,Red,0,3.5,4,-2,-2.0310385717040473,8
episodic,Yellow,0,3.0,3,-1,0.0,8
episodic,Object,1,2.5,2,-2,0.2305812386153887,3
episodic,Animal,0,2.0,1,1,0.0,3
episodic,Scene,0,2.5,2,1,0.0,3
episodic,Food,1,4.5,6,2,2.1159514132909365,8
episodic,Object,0,4.5,6,-5,-5.917905081591056,8
episodic,Animal,1,3.5,4,4,1.5003329985555243,8
episodic,Green,1,2.0,1,6,1.6931402114931047,6
episodic,Red,0,2.5,2,-2,-0.3492457682353204,6
episodic,Yellow,0,3.5,4,-2,-2.317426333772149,6
episodic,Blue,1,4.0,5,-1,0.7856502691585056,7
episodic,Green,1,3.0,3,2,0.166911467046722,7
episodic,Yellow,0,2.0,1,-1,0.0,7
episodic,Food,1,2.0,1,2,2.611500880074598,7
episodic,Object,0,2.5,2,-1,0.0,7
episodic,Scene,1,3.0,3,-1,0.9460442697903881,7
episodic,Red,1,3.0,3,3,5.423746231640121,8
episodic,Green,0,2.5,2,-2,0.0,8
episodic,Blue,1,3.0,3,-1,0.7503308474038544,8
episodic,Food,0,3.0,3,-3,-1.997579632987097,7
episodic,Scene,0,1.5,0,5,0.0,7
episodic,Object,0,3.0,3,-2,0.0,7
episodic,Object,1,3.5,4,1,2.3394846938459914,1
episodic,Scene,0,2.5,2,1,0.0,1
episodic,Food,1,3.0,3,-1,0.6984140543099908,1
episodic,Red,1,4.0,5,2,1.5472242095515216,2
episodic,Yellow,0,2.5,2,-1,-2.8833303166243907,2
episodic,Green,1,2.5,2,1,1.584817418090579,2
episodic,Green,0,2.5,2,-2,-2.5962889144356582,6
episodic,Yellow,0,3.5,4,-2,-2.656854123984108,6
episodic,Red,0,2.5,2,3,0.0,6
episodic,Scene,0,2.5,2,3,-1.0120057319011848,2
episodic,Food,0,3.0,3,1,-1.2686081109054923,2
episodic,Animal,0,2.5,2,-2,-2.2964022586941213,2
episodic,Yellow,0,3.0,3,-1,-1.6509137658386805,6
episodic,Blue,0,3.5,4,-2,-1.5334613287428882,6
episodic,Red,1,3.0,3,1,2.2753929583951984,6
episodic,Food,0,3.5,4,-2,0.0,7
episodic,Object,0,3.5,4,-3,-1.7743186573486134,7
episodic,Scene,1,3.0,3,5,5.262567911948401,7
episodic,Object,0,2.0,1,2,0.0,5
episodic,Scene,0,1.5,0,-3,0.0,5
episodic,Animal,1,2.5,2,2,3.00290564213623,5
episodic,Food,0,1.5,0,3,0.0,7
episodic,Scene,0,2.0,1,-2,0.0,7
episodic,Object,0,3.0,3,-1,0.0,7
episodic,Animal,0,2.5,2,-5,-2.066637863005181,3
episodic,Food,0,1.5,0,1,0.0,3
episodic,Object,1,4.0,5,2,2.1715813014295238,3
