"elpd_total","elpd_relevant","elpd_diff"
-9.71806321001122,-9.68112880769226,0.0369344023189608
-9.82197540640061,-9.81976519796201,0.00221020843860487
-7.75998563939916,-7.8148854640703,-0.0548998246711401
-9.80932734892956,-9.87305986262357,-0.0637325136940099
-8.34640448187035,-8.33023702279032,0.016167459080032
-8.33760813848349,-8.3134942722107,0.024113866272792
-8.39787455057803,-8.36650301149564,0.0313715390823841
-7.72547989766557,-7.76658137854807,-0.041101480882495
-8.04943465263242,-8.05254770573061,-0.00311305309818977
-8.4294580157499,-8.39056186131045,0.0388961544394508
-7.88790928836861,-7.89304165385996,-0.00513236549135065
-8.82565929822164,-8.84595415042096,-0.0202948521993207
-9.05692505320357,-9.10215466216222,-0.0452296089586568
-8.9092800800016,-8.95280041284867,-0.0435203328470681
-10.6854774435747,-10.4590564626347,0.226420980939977
-11.6655140267275,-11.5387481564238,0.12676587030362
-8.24281725420874,-8.08645107114609,0.156366183062648
-10.1562644114775,-10.3221830144116,-0.165918602934028
-7.37813141630046,-7.29433968743714,0.0837917288633259
-7.36867849209746,-7.34199346015367,0.0266850319437921
-8.82967204182225,-8.93624535807963,-0.106573316257373
-7.78205290155655,-7.8092634020232,-0.0272105004666487
-7.28561507417508,-7.53301888550593,-0.247403811330842
-9.33854013474233,-9.27496343176975,0.0635767029725756
-7.86942072062885,-8.06594328439611,-0.196522563767266
-11.4718836234649,-11.3461170136545,0.125766609810416
-10.5214864748125,-10.3313449355877,0.190141539224815
-7.41287517198336,-7.36976594480399,0.0431092271793698
-8.37406558423063,-8.40540319742169,-0.0313376131910612
-8.18034720244951,-8.15703216474671,0.0233150377027957
-8.00578489988869,-7.98256800972127,0.0232168901674221
-7.17851447375558,-7.25863962117672,-0.0801251474211346
-9.6310618287743,-9.51506342547605,0.115998403298251
-7.59126744450495,-7.57661103888822,0.0146564056167247
-7.48703601874719,-7.42318860222496,0.0638474165222354
-7.49252262577716,-7.47057686597272,0.0219457598044386
-7.36765784567052,-7.27943650000779,0.0882213456627277
-7.34503677193693,-7.25669458136444,0.0883421905724928
-7.85705916017482,-7.81005676121531,0.047002398959517
-7.19223331844475,-7.23470911947948,-0.0424758010347306
-9.77433011361605,-9.61137608341953,0.16295403019652
-7.98467395738528,-8.0186837484806,-0.034009791095313
-7.68238394994287,-7.67629784559432,0.00608610434855272
-7.49531135129333,-7.52476746291306,-0.0294561116197274
-8.18943805019266,-8.23311795949745,-0.043679909304787
-8.45980932561384,-8.50495499605495,-0.0451456704411086
-7.7875276037041,-7.76013863010318,0.0273889736009156
-8.08763545039505,-8.12296432197972,-0.0353288715846727
-7.73549242964344,-7.72831834294311,0.0071740867003296
-8.15527497486825,-8.19581172536842,-0.0405367505001681
-8.41731323292941,-8.45243495264074,-0.0351217197113236
-7.78288212591056,-7.61970302549969,0.163179100410868
-7.87028903113336,-7.87373318415063,-0.00344415301726997
-8.7780339416001,-8.78985708379486,-0.0118231421947605
-8.04119084279186,-8.04752842556171,-0.00633758276985219
-7.82816058000999,-7.83816132887163,-0.0100007488616463
-8.56164025119766,-8.62715064405893,-0.0655103928612633
-8.35225560928401,-8.38511696334033,-0.0328613540563207
-7.82884429163611,-7.83458172977944,-0.0057374381433295
-8.38813244869773,-8.42768704863757,-0.0395545999398426
-7.65066860673892,-7.67575032882598,-0.0250817220870605
-8.51613086026918,-8.58632579727941,-0.070194937010239
-7.71973385142291,-7.76130782367801,-0.041573972255101
-7.59977123793768,-7.52951871655393,0.0702525213837548
-8.70947703619885,-8.78493913686176,-0.0754621006629055
-7.64184585351033,-7.72008703618938,-0.0782411826790508
