"elpd_total","elpd_relevant","elpd_diff"
-9.17233759548314,-9.27050870125934,-0.0981711057762062
-9.21862240767495,-9.22061449979311,-0.00199209211815976
-8.62252771714806,-8.57089396367257,0.0516337534754889
-8.64215384223086,-8.7050009954164,-0.0628471531855368
-8.57298216260385,-8.52710705370044,0.0458751089034077
-9.10214649278294,-9.1219597146538,-0.0198132218708604
-8.92848690975438,-8.91433793561564,0.0141489741387399
-8.84893591845504,-8.84495907723177,0.00397684122326858
-8.57480917189489,-8.50861929821392,0.0661898736809778
-8.73400899568906,-8.73451942583372,-0.00051043014465435
-9.48936509427848,-9.44834299350365,0.0410221007748319
-10.3028506650783,-10.3668746380568,-0.0640239729785499
-8.67602975401492,-8.66687390414713,0.00915584986778839
-8.57146876873966,-8.55960872925193,0.0118600394877308
-8.40228237081529,-8.24248633941087,0.159796031404415
-8.30589861206873,-8.30650266287515,-0.000604050806416012
-10.7102944328962,-10.7212283540465,-0.0109339211503325
-9.92755596642023,-10.0423679204253,-0.114811954005107
-10.2907256690128,-10.330623810167,-0.0398981411542358
-10.0807454414172,-9.85203230597683,0.228713135440369
-8.10291051234824,-8.08495343458605,0.0179570777621958
-8.15689597651523,-8.34967198488886,-0.192776008373626
-9.19744579120293,-9.22351706875862,-0.0260712775556904
-10.4599449739148,-10.4904450767747,-0.030500102859861
-8.39778874082218,-8.39821997241174,-0.000431231589557157
-9.02721017720739,-9.04965311954013,-0.0224429423327344
-8.83176636879112,-8.76669654965956,0.0650698191315584
-8.52509015287279,-8.52681711380307,-0.00172696093028257
-9.38292628374452,-9.43429753027288,-0.0513712465283582
-8.87837905017527,-8.90923518646723,-0.0308561362919537
-9.18890940313485,-9.17364554302352,0.0152638601113306
-8.22295772028909,-8.22014796785555,0.00280975243354042
-9.10229207607608,-8.89173751864368,0.210554557432406
-8.39650347596652,-8.44622206730077,-0.0497185913342459
-9.36882483345406,-9.83108927090129,-0.462264437447224
-8.11594161896954,-8.05081284834961,0.0651287706199319
-9.60764931239692,-9.69184869138857,-0.084199378991654
-9.58717763246926,-9.66151384565466,-0.0743362131854006
-8.68945130462373,-8.67818040293351,0.0112709016902226
-8.0539786036829,-8.09437170798387,-0.0403931043009766
-8.11334887509782,-8.17211664091655,-0.0587677658187324
-9.05665087128404,-9.14801740051952,-0.0913665292354828
-8.03813542401318,-8.02324434840538,0.0148910756078084
-10.1764166669825,-9.80593524420087,0.370481422781671
-8.55878390044998,-8.584810597853,-0.0260266974030188
-8.95763444141289,-8.91811298075536,0.0395214606575305
-10.8373044232536,-10.7404870125667,0.0968174106868283
-7.67896155315656,-7.59970465276289,0.0792569003936734
-10.2879926435041,-10.3101063311501,-0.0221136876460335
-8.06492490662904,-8.08004884787261,-0.0151239412435658
-7.72113217252691,-7.73311588263775,-0.0119837101108438
-8.71996959643536,-8.76545404628951,-0.0454844498541505
-8.00276076547392,-7.98500845876054,0.0177523067133807
-7.73081695500746,-7.76625059581777,-0.0354336408103082
-7.70091590115333,-7.72810681467123,-0.0271909135178978
-8.02923614399427,-8.04983874453673,-0.0206026005424587
-7.69913796326943,-7.72417950159423,-0.0250415383247997
-9.07967536503675,-8.97832534601159,0.101350019025157
-8.24252947567096,-8.21598044411083,0.026549031560128
-7.67583566600192,-7.75619459967248,-0.0803589336705546
-7.92895451861523,-7.94121313085551,-0.0122586122402808
-11.2723618219931,-11.6028789640125,-0.330517142019421
-8.815158299667,-8.77441103774337,0.0407472619236273
-7.77569399124028,-7.92355826813161,-0.147864276891332
-7.83602662664555,-7.87460454726261,-0.0385779206170556
-8.36247446519988,-8.38848983425068,-0.0260153690507998
-8.8678992653703,-8.81073453257295,0.0571647327973537
-8.37236389696649,-8.36656080901514,0.00580308795134954
-7.70248325940008,-7.86810628089475,-0.165623021494671
-8.00374523332625,-8.2294139745028,-0.225668741176555
-7.78022651215951,-7.87461672411195,-0.0943902119524394
-7.68608090663281,-7.63997756449029,0.0461033421425165
-8.86413854284607,-8.8120155235667,0.0521230192793691
-9.1697000727682,-9.47412997713359,-0.304429904365394
-9.11585000463285,-9.0917877760199,0.0240622286129515
-7.51872126267038,-7.58507157744104,-0.0663503147706601
-8.33309725021478,-8.31577629479114,0.0173209554236404
-8.67643409149958,-8.59894006609498,0.0774940254046061
-10.7411733385356,-10.9234024468727,-0.182229108337053
-7.63967396719072,-7.60253396242303,0.0371400047676831
-7.69030431427087,-7.58698390170301,0.103320412567853
-8.06880915263514,-8.094570532596,-0.0257613799608656
-11.2686022262165,-11.214652556243,0.0539496699734201
-8.51381850438627,-8.6007228845005,-0.0869043801142375
-7.76337479843806,-7.6154999456211,0.147874852816964
-10.0987845122042,-10.1245426963535,-0.0257581841493053
-8.34732118305984,-8.35132814782424,-0.00400696476440388
-7.70245598167642,-7.53477164586815,0.167684335808264
-8.87669387101123,-8.82656519193786,0.0501286790733726
-8.13437166751748,-8.15694913078722,-0.0225774632697338
-9.78970848834374,-9.8164317240777,-0.026723235733952
-7.66356466106423,-7.68590754878636,-0.0223428877221243
