"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_lik[371]",-1.02174439644865,0.00403907819046464,0.307559753112546,-1.70093762783083,-1.20482889351607,-0.992360462044038,-0.80593579913004,-0.492348322830884,5798.21728333693,0.999525044287394
"log_lik[372]",-0.527191384622624,0.00175798063646955,0.114970530939721,-0.761776959259697,-0.598775691458075,-0.524871372220314,-0.449817261411856,-0.31087536520777,4277.05563586445,1.00006514650251
"log_lik[373]",-0.4887894677861,0.00197353084510025,0.152405834243676,-0.842623230192358,-0.575147586172765,-0.47212727142827,-0.383365575717564,-0.240989542140837,5963.69395177123,0.999723658077029
"log_lik[374]",-0.929222020396752,0.00270512102606467,0.16124384146429,-1.26740203955154,-1.0192793448469,-0.924888723989549,-0.83319170520925,-0.612314866677773,3552.98089596384,1.00065367100004
"log_lik[375]",-0.623519251787779,0.00554441461146708,0.389232913642182,-1.57483336607519,-0.837068662325622,-0.54991659440496,-0.33034549473698,-0.104375701583557,4928.42004953556,0.999329150526514
"log_lik[376]",-0.520180191690051,0.00243156475311984,0.147498820267675,-0.870514704362528,-0.596333570798234,-0.499626399952208,-0.423321343794117,-0.28513557888105,3679.64070630392,1.00086340204951
"log_lik[377]",-0.534510232281213,0.00213457029172045,0.146885605048492,-0.852514246270813,-0.627423867279741,-0.524390314465972,-0.431502640239518,-0.276860519349766,4735.19154559836,0.999707240954288
"log_lik[378]",-0.920223145125664,0.00341892503953573,0.221054162739939,-1.41947994750836,-1.04848686787774,-0.896282580047304,-0.763495870122318,-0.555721741719558,4180.403834765,0.999671317508261
"log_lik[379]",-0.563205680703405,0.00548040714721168,0.343162447579293,-1.45800562627694,-0.717308109320209,-0.481623668993906,-0.323511194011583,-0.1325628769153,3920.79256003629,1.00033028107561
"log_lik[380]",-0.918295727217023,0.00230180236410962,0.133506546337766,-1.22609850899524,-0.992007005987185,-0.908000624389607,-0.833863087467759,-0.674947436100733,3364.10125595873,1.00092184417567
"log_lik[381]",-0.920223145125664,0.00341892503953573,0.221054162739939,-1.41947994750836,-1.04848686787774,-0.896282580047304,-0.763495870122318,-0.555721741719558,4180.403834765,0.999671317508261
"log_lik[382]",-0.534510232281213,0.00213457029172045,0.146885605048492,-0.852514246270813,-0.627423867279741,-0.524390314465972,-0.431502640239518,-0.276860519349766,4735.19154559836,0.999707240954288
"log_lik[383]",-0.546838800747389,0.00266578684608028,0.189080079260539,-0.971791119236708,-0.666040446308052,-0.530539706863945,-0.409579356496127,-0.234063564882491,5030.84237135577,0.999502568189256
"log_lik[384]",-0.56208506536906,0.00327979154290043,0.235200749409773,-1.10817651370039,-0.703228068593626,-0.534687001463172,-0.390181192950824,-0.192193893874222,5142.62573709423,0.999408585166215
"log_lik[385]",-0.534510232281213,0.00213457029172045,0.146885605048492,-0.852514246270813,-0.627423867279741,-0.524390314465972,-0.431502640239518,-0.276860519349766,4735.19154559836,0.999707240954288
"log_lik[386]",-0.939464513486422,0.00337190152421793,0.211182642007269,-1.3939731291155,-1.06382879436444,-0.933328305789007,-0.800348297142558,-0.542550182811496,3922.53359981428,1.00009754651623
"log_lik[387]",-0.181145915924054,0.00158751586278839,0.0951288712003006,-0.390289635988478,-0.239325447258543,-0.167274779598558,-0.11104167533749,-0.0385232889966972,3590.77786852908,1.00094773846854
